// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
44810	0	0	0	0	0	0	0	0	9.629952	0.421378	-2.121491	-0.683105	0.170166	-0.014648	0.096298	0.004211	-0.021222	1.000000	0.000059	0.000073	-0.000037	-0.160658	0.149135	0.975678	0.806516	0.589670	0.042670	-0.568965	0.793755	-0.215015
44811	0	0	0	0	0	0	0	0	9.589664	0.461358	-2.139657	-0.685303	0.169434	-0.015381	0.095895	0.004609	-0.021404	1.000000	0.000005	0.000083	-0.000049	-0.162439	0.147757	0.975593	0.804712	0.592008	0.044325	-0.571009	0.792272	-0.215067
44812	0	0	0	0	0	0	0	0	9.594633	0.444993	-2.121467	-0.689453	0.166260	-0.018555	0.095945	0.004447	-0.021221	1.000000	0.000034	0.000068	-0.000039	-0.162424	0.147604	0.975619	0.804660	0.592074	0.044386	-0.571087	0.792251	-0.214938
44813	0	0	0	0	0	0	0	0	9.621443	0.457705	-2.150683	-0.688232	0.161133	-0.020264	0.096213	0.004574	-0.021515	1.000000	0.000022	0.000083	-0.000040	-0.162393	0.147418	0.975652	0.804621	0.592123	0.044458	-0.571152	0.792249	-0.214772
44814	0	0	0	0	0	0	0	0	9.563643	0.471096	-2.155605	-0.690918	0.168213	-0.018555	0.095635	0.004707	-0.021563	1.000000	0.000041	0.000076	-0.000052	-0.162391	0.147236	0.975680	0.804557	0.592203	0.044543	-0.571242	0.792223	-0.214628
44815	0	0	0	0	0	0	0	0	9.590453	0.483903	-2.184846	-0.688232	0.170898	-0.014160	0.095903	0.004836	-0.021855	1.000000	0.000050	0.000074	-0.000045	-0.162380	0.147066	0.975707	0.804485	0.592296	0.044610	-0.571346	0.792185	-0.214489
44816	0	0	0	0	0	0	0	0	9.591041	0.464798	-2.132729	-0.689209	0.170898	-0.023193	0.095909	0.004646	-0.021332	1.000000	0.000055	0.000055	-0.000036	-0.162376	0.146936	0.975727	0.804411	0.592393	0.044657	-0.571452	0.792137	-0.214388
44817	0	0	0	0	0	0	0	0	9.600239	0.450882	-2.149189	-0.685547	0.167969	-0.014893	0.096002	0.004505	-0.021496	1.000000	0.000056	0.000047	-0.000057	-0.162421	0.146797	0.975741	0.804327	0.592499	0.044748	-0.571556	0.792083	-0.214307
44818	0	0	0	0	0	0	0	0	9.600358	0.451689	-2.148485	-0.684326	0.164551	-0.019287	0.096003	0.004513	-0.021488	1.000000	0.000068	0.000032	-0.000055	-0.162473	0.146680	0.975750	0.804231	0.592623	0.044826	-0.571677	0.792012	-0.214250
44819	0	0	0	0	0	0	0	0	9.591498	0.466806	-2.130236	-0.688965	0.168701	-0.015137	0.095914	0.004666	-0.021308	1.000000	0.000069	0.000065	-0.000032	-0.162461	0.146545	0.975772	0.804141	0.592743	0.044865	-0.571807	0.791947	-0.214140
44820	0	0	0	0	0	0	0	0	9.614455	0.421227	-2.147123	-0.690674	0.169434	-0.020020	0.096144	0.004207	-0.021476	1.000000	0.000038	0.000054	-0.000062	-0.162499	0.146386	0.975789	0.804078	0.592821	0.044970	-0.571885	0.791918	-0.214039
44821	0	0	0	0	0	0	0	0	9.600917	0.453823	-2.145537	-0.681885	0.176270	-0.014160	0.096008	0.004534	-0.021460	1.000000	0.000055	0.000054	-0.000054	-0.162538	0.146245	0.975804	0.803997	0.592923	0.045058	-0.571988	0.791867	-0.213953
44822	0	0	0	0	0	0	0	0	9.601079	0.454671	-2.144630	-0.687500	0.171631	-0.007813	0.096010	0.004542	-0.021450	1.000000	0.000048	0.000045	-0.000057	-0.162578	0.146105	0.975818	0.803924	0.593016	0.045149	-0.572080	0.791824	-0.213869
