// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
46737	0	0	0	0	0	0	0	0	9.807877	0.522457	-0.118458	-0.674561	0.256592	-0.197998	0.098079	0.005222	-0.001188	1.000000	-0.000252	0.000024	-0.000019	-0.050472	-0.016381	0.998591	0.850313	0.523744	0.051569	-0.523851	0.851718	-0.012506
46738	0	0	0	0	0	0	0	0	9.801185	0.500694	-0.124606	-0.678955	0.267334	-0.196533	0.098012	0.005001	-0.001247	1.000000	-0.000272	-0.000000	-0.000052	-0.050562	-0.016435	0.998586	0.850593	0.523278	0.051680	-0.523388	0.852003	-0.012479
46739	0	0	0	0	0	0	0	0	9.831732	0.524409	-0.142540	-0.682373	0.262207	-0.201660	0.098317	0.005241	-0.001427	1.000000	-0.000276	0.000001	-0.000032	-0.050616	-0.016472	0.998582	0.850878	0.522808	0.051753	-0.522919	0.852292	-0.012446
46740	0	0	0	0	0	0	0	0	9.871559	0.482950	-0.128292	-0.681641	0.260010	-0.190918	0.098716	0.004824	-0.001285	1.000000	-0.000278	0.000009	-0.000052	-0.050695	-0.016542	0.998577	0.851164	0.522332	0.051864	-0.522447	0.852582	-0.012400
46741	0	0	0	0	0	0	0	0	9.854672	0.513168	-0.119591	-0.682617	0.271973	-0.191650	0.098547	0.005125	-0.001199	1.000000	-0.000264	0.000021	-0.000062	-0.050779	-0.016642	0.998571	0.851433	0.521879	0.051994	-0.521999	0.852857	-0.012331
46742	0	0	0	0	0	0	0	0	9.884309	0.523393	-0.090528	-0.681641	0.264160	-0.184570	0.098843	0.005230	-0.000906	1.000000	-0.000265	-0.000010	-0.000039	-0.050856	-0.016666	0.998567	0.851706	0.521426	0.052079	-0.521547	0.853134	-0.012324
46743	0	0	0	0	0	0	0	0	9.867868	0.560185	-0.105496	-0.676025	0.263184	-0.192627	0.098679	0.005597	-0.001057	1.000000	-0.000257	0.000011	-0.000049	-0.050928	-0.016736	0.998562	0.851968	0.520986	0.052184	-0.521111	0.853401	-0.012274
46744	0	0	0	0	0	0	0	0	9.866923	0.547418	-0.058177	-0.674561	0.266113	-0.193848	0.098669	0.005470	-0.000584	1.000000	-0.000270	0.000007	-0.000044	-0.050997	-0.016795	0.998558	0.852245	0.520524	0.052279	-0.520651	0.853682	-0.012232
46745	0	0	0	0	0	0	0	0	9.844744	0.575243	-0.126328	-0.681152	0.260498	-0.189697	0.098448	0.005750	-0.001268	1.000000	-0.000265	0.000029	-0.000020	-0.051003	-0.016872	0.998556	0.852518	0.520071	0.052331	-0.520203	0.853956	-0.012141
46746	0	0	0	0	0	0	0	0	9.837172	0.539698	-0.085562	-0.685059	0.260010	-0.190186	0.098372	0.005392	-0.000858	1.000000	-0.000257	0.000011	-0.000049	-0.051075	-0.016942	0.998551	0.852780	0.519631	0.052436	-0.519766	0.854223	-0.012092
46747	0	0	0	0	0	0	0	0	9.844206	0.570182	-0.101407	-0.677246	0.265869	-0.193115	0.098442	0.005696	-0.001020	1.000000	-0.000233	0.000043	-0.000056	-0.051131	-0.017086	0.998546	0.853017	0.519229	0.052564	-0.519372	0.854464	-0.011974
46748	0	0	0	0	0	0	0	0	9.830872	0.526443	-0.114154	-0.685791	0.257324	-0.193359	0.098309	0.005258	-0.001144	1.000000	-0.000232	0.000012	-0.000067	-0.051233	-0.017176	0.998539	0.853251	0.518831	0.052703	-0.518979	0.854704	-0.011926
46749	0	0	0	0	0	0	0	0	9.836992	0.543321	-0.083329	-0.676025	0.267334	-0.194336	0.098370	0.005427	-0.000837	1.000000	-0.000209	0.000029	-0.000062	-0.051317	-0.017305	0.998532	0.853460	0.518472	0.052847	-0.518625	0.854920	-0.011837
46750	0	0	0	0	0	0	0	0	9.860875	0.544987	-0.107355	-0.680908	0.263184	-0.187988	0.098609	0.005444	-0.001078	1.000000	-0.000180	0.000036	-0.000057	-0.051378	-0.017426	0.998527	0.853641	0.518162	0.052966	-0.518322	0.855105	-0.011746
46751	0	0	0	0	0	0	0	0	9.853298	0.509703	-0.066342	-0.682861	0.264893	-0.187500	0.098533	0.005092	-0.000669	1.000000	-0.000191	0.000047	-0.000050	-0.051426	-0.017581	0.998522	0.853834	0.517831	0.053092	-0.517999	0.855302	-0.011619
46752	0	0	0	0	0	0	0	0	9.859878	0.533195	-0.058035	-0.685059	0.258057	-0.186035	0.098599	0.005327	-0.000590	1.000000	-0.000166	0.000086	-0.000049	-0.051421	-0.017779	0.998519	0.854001	0.517545	0.053193	-0.517724	0.855471	-0.011429
46753	0	0	0	0	0	0	0	0	9.858912	0.520442	-0.009288	-0.678711	0.260986	-0.200684	0.098589	0.005198	-0.000103	1.000000	-0.000168	0.000094	-0.000069	-0.051443	-0.018043	0.998513	0.854168	0.517253	0.053353	-0.517447	0.855642	-0.011198
46754	0	0	0	0	0	0	0	0	9.853160	0.513030	-0.060940	-0.678223	0.266113	-0.183838	0.098532	0.005126	-0.000619	1.000000	-0.000193	0.000086	-0.000045	-0.051432	-0.018237	0.998510	0.854363	0.516921	0.053448	-0.517125	0.855839	-0.011005
46755	0	0	0	0	0	0	0	0	9.836695	0.549985	-0.074118	-0.684082	0.270752	-0.190918	0.098367	0.005494	-0.000751	1.000000	-0.000174	0.000088	-0.000056	-0.051428	-0.018492	0.998505	0.854537	0.516619	0.053581	-0.516837	0.856016	-0.010767
46756	0	0	0	0	0	0	0	0	9.849400	0.588998	-0.034979	-0.680908	0.265381	-0.189697	0.098494	0.005885	-0.000361	1.000000	-0.000164	0.000101	-0.000047	-0.051404	-0.018713	0.998503	0.854702	0.516336	0.053678	-0.516567	0.856182	-0.010547
46757	0	0	0	0	0	0	0	0	9.896351	0.577003	-0.035759	-0.685791	0.264893	-0.192627	0.098964	0.005765	-0.000368	1.000000	-0.000151	0.000097	-0.000046	-0.051375	-0.018989	0.998499	0.854854	0.516072	0.053799	-0.516319	0.856335	-0.010281
46758	0	0	0	0	0	0	0	0	9.889707	0.555377	-0.040509	-0.684082	0.266357	-0.190674	0.098897	0.005550	-0.000416	1.000000	-0.000157	0.000099	-0.000039	-0.051341	-0.019199	0.998497	0.855012	0.515802	0.053881	-0.516061	0.856493	-0.010066
46759	0	0	0	0	0	0	0	0	9.906573	0.527277	-0.046583	-0.680908	0.266846	-0.188965	0.099066	0.005268	-0.000478	1.000000	-0.000149	0.000112	-0.000043	-0.051292	-0.019516	0.998493	0.855162	0.515540	0.054006	-0.515817	0.856643	-0.009754
46760	0	0	0	0	0	0	0	0	9.889132	0.550298	-0.012376	-0.677490	0.262939	-0.196045	0.098892	0.005496	-0.000137	1.000000	-0.000137	0.000124	-0.000068	-0.051279	-0.019799	0.998488	0.855296	0.515302	0.054143	-0.515595	0.856780	-0.009490
46761	0	0	0	0	0	0	0	0	9.866059	0.564895	-0.031632	-0.685059	0.262207	-0.194824	0.098661	0.005644	-0.000330	1.000000	-0.000134	0.000131	-0.000046	-0.051206	-0.020164	0.998485	0.855431	0.515066	0.054271	-0.515380	0.856913	-0.009125
