// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
31204	0	0	0	0	0	0	0	0	9.694402	0.200691	-1.752169	-0.700195	0.312744	-0.035645	0.096943	0.002001	-0.017527	1.000000	-0.000091	0.000053	-0.000040	-0.088174	0.155813	0.983843	0.919663	0.392182	0.020312	-0.382681	0.906596	-0.177876
31205	0	0	0	0	0	0	0	0	9.715014	0.202715	-1.764443	-0.710205	0.300537	-0.045898	0.097149	0.002022	-0.017649	1.000000	-0.000116	0.000048	-0.000029	-0.095726	0.152292	0.983689	0.900725	0.433907	0.020476	-0.423711	0.887993	-0.178709
31206	0	0	0	0	0	0	0	0	9.683084	0.231215	-1.766031	-0.712402	0.314453	-0.046631	0.096830	0.002307	-0.017664	1.000000	-0.000086	0.000035	-0.000041	-0.091985	0.154075	0.983768	0.910495	0.413014	0.020449	-0.403159	0.897597	-0.178276
31207	0	0	0	0	0	0	0	0	9.716875	0.228970	-1.758575	-0.706299	0.301758	-0.048096	0.097168	0.002283	-0.017590	1.000000	-0.000104	0.000037	-0.000052	-0.092051	0.153966	0.983779	0.910570	0.412843	0.020589	-0.402976	0.897694	-0.178199
31208	0	0	0	0	0	0	0	0	9.734182	0.183342	-1.779764	-0.707764	0.310059	-0.042236	0.097341	0.001827	-0.017801	1.000000	-0.000101	0.000030	-0.000047	-0.092108	0.153859	0.983790	0.910640	0.412682	0.020718	-0.402804	0.897787	-0.178121
31209	0	0	0	0	0	0	0	0	9.730247	0.227034	-1.737466	-0.708252	0.303223	-0.050537	0.097302	0.002265	-0.017375	1.000000	-0.000107	0.000005	-0.000040	-0.092176	0.153816	0.983791	0.910719	0.412501	0.020835	-0.402610	0.897877	-0.178106
31210	0	0	0	0	0	0	0	0	9.747446	0.181290	-1.759335	-0.710938	0.302246	-0.043945	0.097475	0.001807	-0.017593	1.000000	-0.000105	-0.000007	-0.000045	-0.092264	0.153791	0.983786	0.910795	0.412326	0.020962	-0.402417	0.897962	-0.178115
31211	0	0	0	0	0	0	0	0	9.734141	0.186868	-1.779619	-0.705566	0.309326	-0.052246	0.097342	0.001864	-0.017794	1.000000	-0.000124	-0.000025	-0.000025	-0.092330	0.153815	0.983776	0.910890	0.412111	0.021055	-0.402186	0.898057	-0.178159
31212	0	0	0	0	0	0	0	0	9.722471	0.216377	-1.795456	-0.706299	0.312256	-0.059082	0.097225	0.002158	-0.017955	1.000000	-0.000121	0.000006	-0.000037	-0.092391	0.153774	0.983777	0.910981	0.411905	0.021170	-0.401967	0.898158	-0.178142
31213	0	0	0	0	0	0	0	0	9.666720	0.195953	-1.793079	-0.715820	0.313232	-0.041016	0.096667	0.001954	-0.017931	1.000000	-0.000132	0.000001	-0.000029	-0.092444	0.153749	0.983776	0.911082	0.411677	0.021274	-0.401727	0.898267	-0.178135
31214	0	0	0	0	0	0	0	0	9.688728	0.221786	-1.802236	-0.710449	0.314453	-0.034180	0.096888	0.002215	-0.018020	1.000000	-0.000134	-0.000026	-0.000007	-0.092478	0.153794	0.983766	0.911187	0.411439	0.021334	-0.401479	0.898368	-0.178184
31215	0	0	0	0	0	0	0	0	9.675403	0.227267	-1.822587	-0.713135	0.313477	-0.043457	0.096754	0.002266	-0.018225	1.000000	-0.000145	-0.000016	-0.000041	-0.092566	0.153789	0.983758	0.911297	0.411191	0.021467	-0.401211	0.898483	-0.178209
31216	0	0	0	0	0	0	0	0	9.690151	0.247951	-1.798611	-0.705566	0.312256	-0.043213	0.096902	0.002474	-0.017984	1.000000	-0.000139	-0.000029	-0.000032	-0.092653	0.153828	0.983744	0.911402	0.410950	0.021579	-0.400951	0.898586	-0.178275
31217	0	0	0	0	0	0	0	0	9.707265	0.202022	-1.821122	-0.708252	0.309570	-0.045654	0.097073	0.002016	-0.018208	1.000000	-0.000135	-0.000031	-0.000017	-0.092710	0.153869	0.983732	0.911507	0.410714	0.021662	-0.400699	0.898687	-0.178330
