// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
26511	0	0	0	0	0	0	0	0	9.544831	-0.753506	-2.260329	-0.366455	-0.412354	-0.248291	0.095448	-0.007540	-0.022603	1.000000	-0.000053	0.000004	-0.000042	-0.204987	-0.129016	0.970224	-0.765136	0.639291	-0.076646	-0.610367	-0.758065	-0.229761
26512	0	0	0	0	0	0	0	0	9.559050	-0.769567	-2.250579	-0.371094	-0.411133	-0.240723	0.095590	-0.007702	-0.022504	1.000000	-0.000033	-0.000013	-0.000062	-0.204107	-0.129025	0.970409	-0.771162	0.631819	-0.078193	-0.603033	-0.764302	-0.228458
26513	0	0	0	0	0	0	0	0	9.575212	-0.748264	-2.298848	-0.377930	-0.412842	-0.239014	0.095752	-0.007487	-0.022988	1.000000	0.000016	-0.000004	-0.000051	-0.204510	-0.129059	0.970319	-0.768195	0.635522	-0.077381	-0.606673	-0.761220	-0.229113
26514	0	0	0	0	0	0	0	0	9.602335	-0.747031	-2.277543	-0.384033	-0.409180	-0.240234	0.096023	-0.007478	-0.022774	1.000000	0.000008	-0.000013	-0.000086	-0.204394	-0.129188	0.970326	-0.768240	0.635488	-0.077218	-0.606655	-0.761226	-0.229137
26515	0	0	0	0	0	0	0	0	9.572099	-0.748607	-2.239635	-0.380615	-0.410156	-0.239502	0.095721	-0.007492	-0.022395	1.000000	0.000055	-0.000022	-0.000072	-0.204342	-0.129314	0.970321	-0.768336	0.635382	-0.077129	-0.606551	-0.761293	-0.229192
26516	0	0	0	0	0	0	0	0	9.557911	-0.730346	-2.249951	-0.369141	-0.412109	-0.245361	0.095579	-0.007308	-0.022497	1.000000	0.000032	-0.000028	-0.000056	-0.204290	-0.129427	0.970317	-0.768398	0.635319	-0.077035	-0.606490	-0.761327	-0.229241
26517	0	0	0	0	0	0	0	0	9.585908	-0.710644	-2.257938	-0.372803	-0.407471	-0.246094	0.095859	-0.007112	-0.022578	1.000000	0.000015	-0.000020	-0.000060	-0.204221	-0.129534	0.970317	-0.768441	0.635280	-0.076925	-0.606459	-0.761341	-0.229277
26518	0	0	0	0	0	0	0	0	9.557867	-0.728298	-2.250799	-0.371826	-0.411377	-0.239990	0.095579	-0.007288	-0.022506	1.000000	0.000012	-0.000026	-0.000056	-0.204167	-0.129645	0.970313	-0.768478	0.635248	-0.076821	-0.606430	-0.761349	-0.229326
26519	0	0	0	0	0	0	0	0	9.574234	-0.760343	-2.272098	-0.371338	-0.400146	-0.242920	0.095743	-0.007608	-0.022718	1.000000	0.000017	-0.000035	-0.000050	-0.204129	-0.129763	0.970306	-0.768520	0.635209	-0.076729	-0.606390	-0.761361	-0.229390
26520	0	0	0	0	0	0	0	0	9.544884	-0.743772	-2.263329	-0.382080	-0.407715	-0.241699	0.095449	-0.007442	-0.022632	1.000000	0.000021	-0.000013	-0.000045	-0.204076	-0.129840	0.970306	-0.768563	0.635166	-0.076652	-0.606353	-0.761384	-0.229412
26521	0	0	0	0	0	0	0	0	9.530977	-0.779080	-2.246391	-0.371094	-0.408203	-0.242432	0.095311	-0.007793	-0.022460	1.000000	0.000022	-0.000046	-0.000032	-0.204080	-0.129953	0.970290	-0.768602	0.635125	-0.076595	-0.606302	-0.761399	-0.229499
26522	0	0	0	0	0	0	0	0	9.529517	-0.744012	-2.245634	-0.375488	-0.405762	-0.240723	0.095296	-0.007444	-0.022452	1.000000	0.000059	-0.000052	-0.000051	-0.204065	-0.130097	0.970274	-0.768695	0.635022	-0.076524	-0.606190	-0.761461	-0.229590
26523	0	0	0	0	0	0	0	0	9.515276	-0.725728	-2.256110	-0.372070	-0.413330	-0.249756	0.095153	-0.007264	-0.022560	1.000000	0.000048	-0.000017	-0.000086	-0.203950	-0.130232	0.970280	-0.768788	0.634927	-0.076377	-0.606111	-0.761517	-0.229614
