// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
22282	0	0	0	0	0	0	0	0	9.557915	0.557321	-2.260083	-0.184814	0.147949	0.472656	0.095581	0.005569	-0.022595	1.000000	-0.000050	-0.000061	-0.000034	0.201488	0.124401	0.971559	0.315856	-0.947167	0.055774	0.927166	0.295635	-0.230136
22283	0	0	0	0	0	0	0	0	9.594738	0.570243	-2.290514	-0.173096	0.146973	0.464844	0.095949	0.005698	-0.022899	1.000000	-0.000037	-0.000062	-0.000032	0.201583	0.124499	0.971527	0.315800	-0.947180	0.055853	0.927165	0.295549	-0.230252
22284	0	0	0	0	0	0	0	0	9.575920	0.564907	-2.276733	-0.168213	0.146729	0.463867	0.095760	0.005646	-0.022764	1.000000	-0.000029	-0.000033	-0.000026	0.201609	0.124569	0.971512	0.315757	-0.947191	0.055924	0.927174	0.295487	-0.230296
22285	0	0	0	0	0	0	0	0	9.594238	0.571716	-2.292237	-0.173340	0.142334	0.469238	0.095944	0.005713	-0.022917	1.000000	-0.000028	-0.000059	-0.000039	0.201693	0.124679	0.971481	0.315722	-0.947197	0.056014	0.927167	0.295420	-0.230407
22286	0	0	0	0	0	0	0	0	9.547432	0.593823	-2.262128	-0.174316	0.149658	0.457520	0.095476	0.005932	-0.022616	1.000000	-0.000022	-0.000052	-0.000056	0.201755	0.124817	0.971450	0.315704	-0.947196	0.056134	0.927160	0.295365	-0.230507
22287	0	0	0	0	0	0	0	0	9.547101	0.594995	-2.263218	-0.177734	0.153320	0.466309	0.095473	0.005944	-0.022626	1.000000	-0.000022	-0.000065	-0.000056	0.201839	0.124962	0.971414	0.315686	-0.947195	0.056253	0.927148	0.295308	-0.230630
22288	0	0	0	0	0	0	0	0	9.531860	0.610541	-2.277317	-0.166992	0.146973	0.471191	0.095320	0.006101	-0.022767	1.000000	-0.000018	-0.000068	-0.000047	0.201935	0.125095	0.971377	0.315672	-0.947193	0.056357	0.927132	0.295256	-0.230761
22289	0	0	0	0	0	0	0	0	9.522308	0.572353	-2.265789	-0.175049	0.145020	0.468750	0.095225	0.005718	-0.022651	1.000000	0.000019	-0.000068	-0.000063	0.202021	0.125255	0.971339	0.315732	-0.947167	0.056471	0.927093	0.295274	-0.230894
22290	0	0	0	0	0	0	0	0	9.488556	0.581807	-2.265026	-0.176514	0.151367	0.469238	0.094887	0.005813	-0.022646	1.000000	0.000004	-0.000041	-0.000052	0.202063	0.125387	0.971313	0.315761	-0.947150	0.056579	0.927074	0.295270	-0.230976
22291	0	0	0	0	0	0	0	0	9.512606	0.534845	-2.254778	-0.169434	0.150879	0.469482	0.095127	0.005346	-0.022544	1.000000	0.000061	-0.000035	-0.000035	0.202107	0.125474	0.971293	0.315887	-0.947106	0.056619	0.927021	0.295376	-0.231052
22292	0	0	0	0	0	0	0	0	9.545611	0.599464	-2.268314	-0.170410	0.150391	0.471924	0.095457	0.005990	-0.022680	1.000000	0.000035	-0.000035	-0.000052	0.202137	0.125602	0.971270	0.315973	-0.947072	0.056713	0.926985	0.295432	-0.231125
22293	0	0	0	0	0	0	0	0	9.560335	0.585736	-2.255975	-0.170166	0.149414	0.460938	0.095604	0.005854	-0.022558	1.000000	0.000039	-0.000014	-0.000043	0.202136	0.125690	0.971258	0.316063	-0.947038	0.056778	0.926955	0.295502	-0.231157
22294	0	0	0	0	0	0	0	0	9.573260	0.573748	-2.285690	-0.168701	0.138672	0.460693	0.095733	0.005734	-0.022855	1.000000	0.000044	-0.000019	-0.000046	0.202136	0.125803	0.971244	0.316162	-0.947000	0.056863	0.926921	0.295576	-0.231197
