// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
53372	0	0	0	0	0	0	0	0	8.974039	0.839273	-3.775164	-0.117432	0.146729	0.506348	0.089737	0.008392	-0.037761	1.000000	0.000105	0.000112	-0.000056	0.340497	0.204575	0.917720	0.332993	-0.939020	0.085774	0.879305	0.276389	-0.387856
53373	0	0	0	0	0	0	0	0	9.019557	0.815338	-3.753419	-0.105957	0.149414	0.503662	0.090192	0.008153	-0.037544	1.000000	0.000130	0.000117	-0.000063	0.340249	0.204629	0.917800	0.333265	-0.938922	0.085789	0.879298	0.276681	-0.387663
53374	0	0	0	0	0	0	0	0	9.004656	0.844406	-3.741144	-0.100098	0.150879	0.499023	0.090043	0.008444	-0.037421	1.000000	0.000145	0.000115	-0.000064	0.340004	0.204685	0.917879	0.333560	-0.938817	0.085796	0.879281	0.276996	-0.387476
53375	0	0	0	0	0	0	0	0	8.997851	0.823060	-3.748486	-0.114990	0.142334	0.492676	0.089975	0.008230	-0.037493	1.000000	0.000135	0.000100	-0.000059	0.339789	0.204741	0.917946	0.333837	-0.938718	0.085800	0.879259	0.277290	-0.387316
53376	0	0	0	0	0	0	0	0	9.021734	0.815793	-3.748084	-0.095947	0.147217	0.500244	0.090214	0.008155	-0.037491	1.000000	0.000138	0.000120	-0.000086	0.339518	0.204835	0.918025	0.334138	-0.938606	0.085851	0.879249	0.277599	-0.387117
53377	0	0	0	0	0	0	0	0	9.015104	0.794685	-3.754968	-0.115723	0.141846	0.499268	0.090146	0.007946	-0.037561	1.000000	0.000166	0.000145	-0.000073	0.339215	0.204892	0.918125	0.334479	-0.938484	0.085857	0.879237	0.277970	-0.386880
53378	0	0	0	0	0	0	0	0	9.016136	0.794824	-3.752460	-0.094482	0.147461	0.498535	0.090156	0.007947	-0.037538	1.000000	0.000161	0.000162	-0.000078	0.338873	0.204943	0.918239	0.334814	-0.938363	0.085873	0.879241	0.278340	-0.386603
53379	0	0	0	0	0	0	0	0	9.024677	0.816365	-3.740868	-0.114014	0.151611	0.495361	0.090242	0.008163	-0.037421	1.000000	0.000167	0.000152	-0.000072	0.338557	0.204993	0.918345	0.335156	-0.938241	0.085876	0.879232	0.278715	-0.386353
53380	0	0	0	0	0	0	0	0	8.995041	0.802691	-3.746050	-0.110596	0.152100	0.486084	0.089945	0.008025	-0.037473	1.000000	0.000160	0.000156	-0.000087	0.338216	0.205059	0.918456	0.335495	-0.938117	0.085905	0.879234	0.279083	-0.386082
53381	0	0	0	0	0	0	0	0	9.034249	0.838182	-3.726693	-0.098389	0.150391	0.491211	0.090337	0.008382	-0.037281	1.000000	0.000169	0.000167	-0.000069	0.337876	0.205095	0.918573	0.335840	-0.937994	0.085901	0.879233	0.279470	-0.385805
53382	0	0	0	0	0	0	0	0	9.006339	0.833234	-3.754391	-0.124756	0.147949	0.501953	0.090058	0.008332	-0.037557	1.000000	0.000168	0.000160	-0.000070	0.337535	0.205123	0.918692	0.336182	-0.937872	0.085890	0.879234	0.279857	-0.385523
53383	0	0	0	0	0	0	0	0	9.019859	0.786398	-3.716766	-0.099365	0.149414	0.504883	0.090193	0.007864	-0.037181	1.000000	0.000168	0.000160	-0.000070	0.337207	0.205166	0.918803	0.336525	-0.937749	0.085890	0.879228	0.280237	-0.385259
53384	0	0	0	0	0	0	0	0	9.025944	0.813159	-3.782020	-0.109131	0.145020	0.493408	0.090253	0.008132	-0.037834	1.000000	0.000178	0.000173	-0.000068	0.336839	0.205174	0.918936	0.336882	-0.937624	0.085861	0.879233	0.280652	-0.384947
53385	0	0	0	0	0	0	0	0	9.000508	0.802834	-3.732866	-0.115234	0.143555	0.498291	0.090000	0.008028	-0.037340	1.000000	0.000141	0.000140	-0.000067	0.336548	0.205220	0.919032	0.337175	-0.937517	0.085875	0.879232	0.280974	-0.384715
53386	0	0	0	0	0	0	0	0	9.043794	0.784363	-3.787221	-0.093506	0.159424	0.490723	0.090432	0.007843	-0.037886	1.000000	0.000161	0.000162	-0.000078	0.336192	0.205246	0.919157	0.337508	-0.937398	0.085872	0.879240	0.281353	-0.384418
53387	0	0	0	0	0	0	0	0	9.020103	0.783041	-3.760486	-0.119385	0.151123	0.499756	0.090195	0.007831	-0.037620	1.000000	0.000147	0.000177	-0.000059	0.335842	0.205258	0.919282	0.337807	-0.937290	0.085868	0.879259	0.281702	-0.384119
53388	0	0	0	0	0	0	0	0	9.051921	0.797045	-3.749863	-0.099121	0.147949	0.496826	0.090513	0.007970	-0.037513	1.000000	0.000162	0.000170	-0.000076	0.335478	0.205266	0.919413	0.338141	-0.937172	0.085849	0.879270	0.282091	-0.383809
