// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
18854	0	0	0	0	0	0	0	0	9.284679	-1.289171	-3.065328	-0.218750	0.504883	-0.146240	0.092847	-0.012897	-0.030651	1.000000	0.000009	-0.000022	-0.000057	0.006011	0.334666	0.942318	0.924905	0.356375	-0.132467	-0.380151	0.872351	-0.307392
18855	0	0	0	0	0	0	0	0	9.240730	-1.298304	-3.026415	-0.205811	0.501465	-0.154297	0.092407	-0.012987	-0.030262	1.000000	0.000028	-0.000024	-0.000052	0.005896	0.334671	0.942317	0.924885	0.356458	-0.132386	-0.380202	0.872315	-0.307430
18856	0	0	0	0	0	0	0	0	9.253545	-1.279527	-3.053431	-0.211914	0.505371	-0.154541	0.092536	-0.012799	-0.030531	1.000000	0.000014	-0.000034	-0.000049	0.005807	0.334698	0.942308	0.924875	0.356505	-0.132327	-0.380227	0.872285	-0.307484
18857	0	0	0	0	0	0	0	0	9.245703	-1.273114	-3.076364	-0.216797	0.505615	-0.146484	0.092457	-0.012735	-0.030762	1.000000	0.000028	-0.000024	-0.000052	0.005692	0.334703	0.942307	0.924854	0.356588	-0.132245	-0.380279	0.872249	-0.307522
18858	0	0	0	0	0	0	0	0	9.253499	-1.277893	-3.054254	-0.217041	0.511719	-0.151611	0.092535	-0.012783	-0.030541	1.000000	-0.000002	-0.000016	-0.000045	0.005595	0.334700	0.942308	0.924857	0.356615	-0.132158	-0.380275	0.872239	-0.307554
18859	0	0	0	0	0	0	0	0	9.222417	-1.269150	-3.041820	-0.218750	0.500977	-0.150391	0.092224	-0.012695	-0.030416	1.000000	0.000028	-0.000024	-0.000052	0.005480	0.334705	0.942307	0.924836	0.356698	-0.132077	-0.380326	0.872203	-0.307593
18860	0	0	0	0	0	0	0	0	9.253534	-1.276095	-3.054900	-0.214600	0.498291	-0.147949	0.092535	-0.012767	-0.030548	1.000000	0.000012	-0.000015	-0.000066	0.005342	0.334686	0.942314	0.924829	0.356763	-0.131956	-0.380347	0.872184	-0.307622
18861	0	0	0	0	0	0	0	0	9.284707	-1.283099	-3.067788	-0.214844	0.494141	-0.158936	0.092847	-0.012834	-0.030678	1.000000	0.000001	0.000000	-0.000036	0.005275	0.334660	0.942324	0.924828	0.356788	-0.131888	-0.380348	0.872184	-0.307621
18862	0	0	0	0	0	0	0	0	9.261522	-1.280030	-3.032577	-0.217285	0.502197	-0.158203	0.092615	-0.012804	-0.030326	1.000000	0.000006	-0.000002	-0.000047	0.005179	0.334636	0.942333	0.924826	0.356829	-0.131798	-0.380356	0.872176	-0.307632
18863	0	0	0	0	0	0	0	0	9.303176	-1.307390	-3.054010	-0.216064	0.500732	-0.149658	0.093031	-0.013078	-0.030540	1.000000	-0.000007	0.000005	-0.000043	0.005103	0.334596	0.942348	0.924832	0.356845	-0.131712	-0.380342	0.872185	-0.307624
