// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
10095	0	0	0	0	0	0	0	0	9.634137	-0.511769	-2.108843	-0.255615	0.450439	-0.237305	0.096341	-0.005121	-0.021088	1.000000	0.000031	-0.000005	-0.000041	-0.068315	0.210301	0.975247	0.856486	0.513668	-0.050770	-0.511630	0.831817	-0.215211
10096	0	0	0	0	0	0	0	0	9.591258	-0.477173	-2.133631	-0.262451	0.453125	-0.231689	0.095913	-0.004776	-0.021333	1.000000	0.000035	-0.000035	-0.000054	-0.068437	0.210312	0.975236	0.856450	0.513735	-0.050687	-0.511673	0.831772	-0.215280
10097	0	0	0	0	0	0	0	0	9.606367	-0.507093	-2.129992	-0.257568	0.444336	-0.238770	0.096064	-0.005075	-0.021299	1.000000	0.000011	-0.000008	-0.000044	-0.068521	0.210279	0.975237	0.856432	0.513773	-0.050606	-0.511692	0.831757	-0.215294
10098	0	0	0	0	0	0	0	0	9.606390	-0.506236	-2.130093	-0.260986	0.447754	-0.241211	0.096064	-0.005067	-0.021301	1.000000	0.000052	-0.000006	-0.000059	-0.068629	0.210229	0.975240	0.856371	0.513885	-0.050512	-0.511780	0.831701	-0.215301
10099	0	0	0	0	0	0	0	0	9.591274	-0.474615	-2.134134	-0.262207	0.449951	-0.232910	0.095912	-0.004750	-0.021342	1.000000	0.000053	0.000000	-0.000054	-0.068722	0.210173	0.975246	0.856309	0.513996	-0.050429	-0.511871	0.831646	-0.215295
10100	0	0	0	0	0	0	0	0	9.601456	-0.510087	-2.153389	-0.262207	0.448730	-0.234863	0.096015	-0.005105	-0.021533	1.000000	0.000051	-0.000010	-0.000053	-0.068824	0.210136	0.975247	0.856250	0.514102	-0.050347	-0.511956	0.831590	-0.215312
10101	0	0	0	0	0	0	0	0	9.583807	-0.495136	-2.127395	-0.258301	0.456543	-0.237793	0.095838	-0.004956	-0.021274	1.000000	0.000052	-0.000006	-0.000059	-0.068931	0.210086	0.975250	0.856188	0.514214	-0.050254	-0.512045	0.831534	-0.215318
10102	0	0	0	0	0	0	0	0	9.609039	-0.486174	-2.160380	-0.260010	0.449219	-0.233398	0.096090	-0.004866	-0.021604	1.000000	0.000044	0.000002	-0.000054	-0.069024	0.210031	0.975255	0.856136	0.514309	-0.050168	-0.512119	0.831489	-0.215314
10103	0	0	0	0	0	0	0	0	9.601613	-0.507501	-2.153303	-0.255615	0.454346	-0.237305	0.096016	-0.005079	-0.021534	1.000000	0.000046	0.000012	-0.000055	-0.069106	0.209953	0.975266	0.856081	0.514409	-0.050080	-0.512200	0.831446	-0.215286
10104	0	0	0	0	0	0	0	0	9.626950	-0.526151	-2.102360	-0.252930	0.446045	-0.238281	0.096269	-0.005267	-0.021026	1.000000	0.000060	0.000024	-0.000075	-0.069214	0.209845	0.975282	0.856010	0.514540	-0.049960	-0.512305	0.831393	-0.215243
10105	0	0	0	0	0	0	0	0	9.594425	-0.527603	-2.145478	-0.258057	0.455811	-0.238281	0.095943	-0.005281	-0.021457	1.000000	0.000069	0.000024	-0.000064	-0.069300	0.209739	0.975298	0.855930	0.514682	-0.049864	-0.512427	0.831332	-0.215189
10106	0	0	0	0	0	0	0	0	9.594610	-0.526502	-2.144922	-0.259277	0.448730	-0.231689	0.095945	-0.005271	-0.021452	1.000000	0.000071	0.000027	-0.000082	-0.069412	0.209622	0.975316	0.855846	0.514834	-0.049742	-0.512552	0.831267	-0.215140
10107	0	0	0	0	0	0	0	0	9.572081	-0.516768	-2.141653	-0.265137	0.445313	-0.232910	0.095720	-0.005173	-0.021418	1.000000	0.000076	0.000010	-0.000074	-0.069529	0.209529	0.975327	0.855757	0.514992	-0.049630	-0.512685	0.831192	-0.215113
10108	0	0	0	0	0	0	0	0	9.594894	-0.524119	-2.144237	-0.251221	0.444336	-0.229248	0.095948	-0.005248	-0.021444	1.000000	0.000077	0.000008	-0.000085	-0.069663	0.209447	0.975335	0.855666	0.515155	-0.049510	-0.512818	0.831112	-0.215104
10109	0	0	0	0	0	0	0	0	9.579815	-0.492186	-2.148058	-0.252441	0.444580	-0.235840	0.095798	-0.004927	-0.021482	1.000000	0.000076	0.000010	-0.000074	-0.069780	0.209354	0.975347	0.855577	0.515313	-0.049398	-0.512950	0.831038	-0.215077
10110	0	0	0	0	0	0	0	0	9.562252	-0.477004	-2.121638	-0.252197	0.448730	-0.232666	0.095622	-0.004775	-0.021218	1.000000	0.000098	0.000017	-0.000077	-0.069891	0.209273	0.975356	0.855466	0.515506	-0.049308	-0.513121	0.830938	-0.215055
10111	0	0	0	0	0	0	0	0	9.572587	-0.512067	-2.140519	-0.253418	0.450195	-0.236572	0.095725	-0.005128	-0.021406	1.000000	0.000076	0.000002	-0.000090	-0.070042	0.209177	0.975366	0.855376	0.515670	-0.049165	-0.513251	0.830861	-0.215043
10112	0	0	0	0	0	0	0	0	9.562521	-0.474612	-2.120961	-0.260498	0.447266	-0.234863	0.095624	-0.004751	-0.021213	1.000000	0.000081	0.000032	-0.000067	-0.070120	0.209086	0.975380	0.855283	0.515831	-0.049090	-0.513395	0.830784	-0.214998
10113	0	0	0	0	0	0	0	0	9.567928	-0.515487	-2.162780	-0.258545	0.443604	-0.237305	0.095679	-0.005160	-0.021630	1.000000	0.000098	0.000017	-0.000077	-0.070234	0.208979	0.975395	0.855172	0.516025	-0.048981	-0.513564	0.830690	-0.214955
10114	0	0	0	0	0	0	0	0	9.545432	-0.505777	-2.159338	-0.259766	0.441650	-0.235596	0.095453	-0.005064	-0.021597	1.000000	0.000064	0.000039	-0.000083	-0.070334	0.208870	0.975411	0.855094	0.516164	-0.048870	-0.513680	0.830631	-0.214907
