// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
18765	0	0	0	0	0	0	0	0	9.682952	-0.051766	-1.787083	-0.338867	-0.417969	-0.302734	0.096830	-0.000518	-0.017868	1.000000	0.000066	-0.000025	-0.000013	-0.126518	-0.128182	0.983648	-0.722011	0.691877	-0.002706	-0.680216	-0.710546	-0.180084
18766	0	0	0	0	0	0	0	0	9.703520	-0.063469	-1.812705	-0.353027	-0.411865	-0.299316	0.097036	-0.000635	-0.018124	1.000000	0.000078	-0.000036	-0.000016	-0.126544	-0.128254	0.983635	-0.722119	0.691763	-0.002702	-0.680096	-0.710644	-0.180153
18767	0	0	0	0	0	0	0	0	9.679555	-0.065273	-1.808415	-0.343750	-0.411865	-0.293945	0.096796	-0.000652	-0.018081	1.000000	0.000084	-0.000033	-0.000011	-0.126573	-0.128316	0.983623	-0.722237	0.691641	-0.002711	-0.679966	-0.710752	-0.180217
18768	0	0	0	0	0	0	0	0	9.702263	-0.029739	-1.806808	-0.343994	-0.414795	-0.301025	0.097023	-0.000298	-0.018065	1.000000	0.000083	-0.000028	-0.000020	-0.126584	-0.128383	0.983613	-0.722355	0.691517	-0.002704	-0.679838	-0.710860	-0.180273
18769	0	0	0	0	0	0	0	0	9.723839	-0.075308	-1.839627	-0.337646	-0.408691	-0.298096	0.097239	-0.000752	-0.018392	1.000000	0.000103	-0.000041	-0.000008	-0.126627	-0.128452	0.983598	-0.722497	0.691368	-0.002724	-0.679679	-0.710992	-0.180352
18770	0	0	0	0	0	0	0	0	9.679220	-0.065367	-1.810204	-0.341309	-0.414795	-0.298584	0.096793	-0.000654	-0.018100	1.000000	0.000089	-0.000019	-0.000024	-0.126624	-0.128514	0.983591	-0.722625	0.691235	-0.002713	-0.679544	-0.711110	-0.180395
18771	0	0	0	0	0	0	0	0	9.730962	-0.081988	-1.807886	-0.344727	-0.412109	-0.294434	0.097311	-0.000820	-0.018073	1.000000	0.000101	-0.000059	-0.000021	-0.126674	-0.128626	0.983570	-0.722768	0.691086	-0.002708	-0.679383	-0.711235	-0.180509
18772	0	0	0	0	0	0	0	0	9.699567	-0.076988	-1.836959	-0.339844	-0.410645	-0.295654	0.096996	-0.000770	-0.018365	1.000000	0.000126	-0.000044	-0.000026	-0.126709	-0.128724	0.983552	-0.722945	0.690901	-0.002713	-0.679188	-0.711397	-0.180604
18773	0	0	0	0	0	0	0	0	9.690308	-0.091978	-1.766825	-0.341553	-0.413574	-0.303223	0.096904	-0.000922	-0.017663	1.000000	0.000105	-0.000054	-0.000041	-0.126724	-0.128857	0.983533	-0.723097	0.690741	-0.002671	-0.679022	-0.711529	-0.180709
18774	0	0	0	0	0	0	0	0	9.699184	-0.076491	-1.839001	-0.349365	-0.416260	-0.291992	0.096993	-0.000766	-0.018384	1.000000	0.000094	-0.000062	-0.000026	-0.126791	-0.128977	0.983509	-0.723232	0.690600	-0.002672	-0.678866	-0.711644	-0.180842
18775	0	0	0	0	0	0	0	0	9.707409	-0.116730	-1.814059	-0.345947	-0.413086	-0.292725	0.097075	-0.001169	-0.018136	1.000000	0.000081	-0.000046	-0.000033	-0.126806	-0.129087	0.983492	-0.723351	0.690476	-0.002637	-0.678737	-0.711744	-0.180931
