// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
58758	0	0	0	0	0	0	0	0	9.747945	1.828386	-1.062836	-0.249512	-0.407959	-0.382813	0.097485	0.018256	-0.010630	0.999999	-0.001045	-0.000178	-0.000177	0.029328	-0.209744	0.977316	-0.615310	0.766745	0.183018	-0.787740	-0.606720	-0.106570
58759	0	0	0	0	0	0	0	0	9.710481	1.895372	-1.092851	-0.243896	-0.409424	-0.383789	0.097111	0.018924	-0.010926	0.999999	-0.001064	-0.000230	-0.000188	0.026603	-0.211069	0.977109	-0.612303	0.769194	0.182827	-0.790176	-0.603151	-0.108775
58760	0	0	0	0	0	0	0	0	9.693339	1.914888	-1.106484	-0.245850	-0.413818	-0.387207	0.096940	0.019120	-0.011056	0.999999	-0.001011	-0.000289	-0.000180	0.026366	-0.211694	0.976980	-0.610695	0.770336	0.183399	-0.791427	-0.601472	-0.108970
58761	0	0	0	0	0	0	0	0	9.713209	1.974489	-1.124685	-0.249023	-0.412354	-0.387451	0.097140	0.019712	-0.011236	0.999999	-0.001028	-0.000321	-0.000219	0.026132	-0.212423	0.976828	-0.609061	0.771471	0.184060	-0.792693	-0.599758	-0.109218
58762	0	0	0	0	0	0	0	0	9.694478	2.007878	-1.171877	-0.243652	-0.408447	-0.378418	0.096954	0.020046	-0.011702	0.999999	-0.001036	-0.000391	-0.000215	0.025774	-0.213223	0.976663	-0.607406	0.772620	0.184706	-0.793973	-0.597992	-0.109599
58763	0	0	0	0	0	0	0	0	9.708086	2.096306	-1.104894	-0.249756	-0.405518	-0.384521	0.097090	0.020930	-0.011030	0.999999	-0.001056	-0.000425	-0.000219	0.025366	-0.214077	0.976487	-0.605717	0.773785	0.185373	-0.795276	-0.596177	-0.110042
58764	0	0	0	0	0	0	0	0	9.701440	2.136935	-1.113456	-0.244873	-0.406982	-0.388428	0.097024	0.021335	-0.011112	0.999999	-0.001065	-0.000462	-0.000231	0.024909	-0.214985	0.976300	-0.604009	0.774955	0.186059	-0.796588	-0.594329	-0.110550
58765	0	0	0	0	0	0	0	0	9.639392	2.158725	-1.072089	-0.241943	-0.409424	-0.381104	0.096404	0.021555	-0.010695	0.999999	-0.001080	-0.000507	-0.000216	0.024377	-0.215947	0.976101	-0.602274	0.776138	0.186750	-0.797917	-0.592433	-0.111140
58766	0	0	0	0	0	0	0	0	9.590708	2.193260	-1.082469	-0.252441	-0.406006	-0.384277	0.095918	0.021899	-0.010797	0.999999	-0.001096	-0.000536	-0.000223	0.023789	-0.216928	0.975898	-0.600513	0.777338	0.187430	-0.799261	-0.590498	-0.111776
58767	0	0	0	0	0	0	0	0	9.577308	2.179773	-1.096387	-0.246094	-0.405273	-0.391602	0.095784	0.021765	-0.010933	0.999999	-0.001109	-0.000579	-0.000220	0.023166	-0.218008	0.975672	-0.598721	0.778539	0.188176	-0.800623	-0.588514	-0.112490
58768	0	0	0	0	0	0	0	0	9.570185	2.220450	-1.107353	-0.247314	-0.403076	-0.391113	0.095714	0.022170	-0.011036	0.999999	-0.001128	-0.000650	-0.000226	0.022395	-0.219124	0.975440	-0.596903	0.779766	0.188872	-0.802001	-0.586473	-0.113333
58769	0	0	0	0	0	0	0	0	9.532030	2.173918	-1.080341	-0.246338	-0.397461	-0.390381	0.095333	0.021703	-0.010760	0.999999	-0.001154	-0.000716	-0.000247	0.021610	-0.220442	0.975161	-0.595025	0.780990	0.189735	-0.803416	-0.584345	-0.114292
58770	0	0	0	0	0	0	0	0	9.585732	2.187172	-1.108275	-0.255859	-0.393799	-0.390137	0.095871	0.021833	-0.011036	0.999999	-0.001239	-0.000772	-0.000256	0.020673	-0.221743	0.974886	-0.593022	0.782322	0.190519	-0.804921	-0.582067	-0.115325
58771	0	0	0	0	0	0	0	0	9.568309	2.194927	-1.098523	-0.254395	-0.398926	-0.388428	0.095698	0.021912	-0.010934	0.999999	-0.001285	-0.000835	-0.000247	0.019728	-0.223233	0.974565	-0.590920	0.783679	0.191471	-0.806489	-0.579668	-0.116453
58772	0	0	0	0	0	0	0	0	9.589414	2.236386	-1.152389	-0.254395	-0.395508	-0.392578	0.095910	0.022325	-0.011467	0.999999	-0.001321	-0.000900	-0.000247	0.018566	-0.224662	0.974260	-0.588778	0.785096	0.192262	-0.808082	-0.577192	-0.117700
58773	0	0	0	0	0	0	0	0	9.568236	2.365961	-1.147250	-0.250488	-0.402100	-0.389404	0.095699	0.023623	-0.011412	0.999999	-0.001362	-0.000973	-0.000219	0.017398	-0.226308	0.973900	-0.586538	0.786530	0.193246	-0.809735	-0.574592	-0.119054
58774	0	0	0	0	0	0	0	0	9.629258	2.419094	-1.143364	-0.255371	-0.397461	-0.390381	0.096309	0.024158	-0.011364	0.999998	-0.001375	-0.001073	-0.000180	0.015869	-0.227821	0.973574	-0.584304	0.788024	0.193925	-0.811380	-0.571940	-0.120611
58775	0	0	0	0	0	0	0	0	9.666084	2.539033	-1.128189	-0.254883	-0.391113	-0.389404	0.096676	0.025365	-0.011206	0.999998	-0.001384	-0.001148	-0.000106	0.014341	-0.229557	0.973190	-0.582009	0.789503	0.194806	-0.813056	-0.569199	-0.122282
58776	0	0	0	0	0	0	0	0	9.579570	2.624935	-1.082955	-0.254639	-0.388916	-0.385742	0.095810	0.026231	-0.010752	0.999998	-0.001360	-0.001185	-0.000042	0.012462	-0.230969	0.972881	-0.579794	0.791029	0.195223	-0.814668	-0.566504	-0.124057
58777	0	0	0	0	0	0	0	0	9.514979	2.660604	-1.022636	-0.258057	-0.393066	-0.392334	0.095160	0.026600	-0.010149	0.999998	-0.001329	-0.001189	0.000082	0.010749	-0.232548	0.972526	-0.577564	0.792496	0.195883	-0.816275	-0.563801	-0.125793
58778	0	0	0	0	0	0	0	0	9.377823	2.710270	-1.044799	-0.258301	-0.391113	-0.396484	0.093785	0.027109	-0.010370	0.999998	-0.001252	-0.001190	0.000202	0.008572	-0.233565	0.972303	-0.575522	0.793999	0.195807	-0.817741	-0.561261	-0.127616
58779	0	0	0	0	0	0	0	0	9.217220	2.728194	-0.963430	-0.262451	-0.391846	-0.399414	0.092174	0.027300	-0.009564	0.999999	-0.001183	-0.001110	0.000323	0.006856	-0.234784	0.972023	-0.573495	0.795376	0.196162	-0.819180	-0.558796	-0.129194
58780	0	0	0	0	0	0	0	0	9.139993	2.765110	-0.971193	-0.265137	-0.392578	-0.392578	0.091397	0.027681	-0.009649	0.999999	-0.001088	-0.001023	0.000447	0.004668	-0.235213	0.971933	-0.571717	0.796800	0.195576	-0.820438	-0.556583	-0.130756
58781	0	0	0	0	0	0	0	0	9.112236	2.761977	-0.883468	-0.264160	-0.387451	-0.390869	0.091114	0.027663	-0.008781	0.999999	-0.000973	-0.000882	0.000570	0.003228	-0.235915	0.971768	-0.569991	0.798022	0.195628	-0.821644	-0.554531	-0.131893
58782	0	0	0	0	0	0	0	0	9.122953	2.791867	-0.856273	-0.257813	-0.387451	-0.395020	0.091218	0.027969	-0.008519	0.999999	-0.000844	-0.000733	0.000634	0.001301	-0.235714	0.971822	-0.568606	0.799256	0.194620	-0.822609	-0.552837	-0.132989
58783	0	0	0	0	0	0	0	0	9.194858	2.797414	-0.784789	-0.259766	-0.389404	-0.393555	0.091934	0.028030	-0.007815	0.999999	-0.000681	-0.000563	0.000669	0.000473	-0.236025	0.971747	-0.567307	0.800177	0.194629	-0.823507	-0.551370	-0.133520
58784	0	0	0	0	0	0	0	0	9.309187	2.807892	-0.711568	-0.265381	-0.384033	-0.401367	0.093076	0.028137	-0.007093	1.000000	-0.000511	-0.000397	0.000664	-0.000933	-0.235400	0.971898	-0.566465	0.801052	0.193476	-0.824086	-0.550365	-0.134093
58785	0	0	0	0	0	0	0	0	9.477396	2.839168	-0.687693	-0.265381	-0.384766	-0.395020	0.094758	0.028447	-0.006866	1.000000	-0.000309	-0.000212	0.000611	-0.000842	-0.235515	0.971870	-0.565727	0.801509	0.193741	-0.824592	-0.549650	-0.133912
58786	0	0	0	0	0	0	0	0	9.636126	2.836994	-0.639016	-0.265381	-0.383789	-0.395996	0.096348	0.028415	-0.006390	1.000000	-0.000112	-0.000035	0.000478	-0.001440	-0.234787	0.972046	-0.565541	0.801857	0.192842	-0.824719	-0.549454	-0.133936
58787	0	0	0	0	0	0	0	0	9.805888	2.856721	-0.579438	-0.265869	-0.381592	-0.390625	0.098049	0.028600	-0.005807	1.000000	0.000091	0.000154	0.000325	-0.000165	-0.235037	0.971986	-0.565415	0.801723	0.193769	-0.824806	-0.549544	-0.133026
58788	0	0	0	0	0	0	0	0	9.844667	2.895812	-0.519376	-0.261719	-0.381592	-0.391602	0.098440	0.028979	-0.005215	1.000000	0.000253	0.000289	0.000195	0.000092	-0.234407	0.972139	-0.565833	0.801536	0.193324	-0.824520	-0.550085	-0.132561
58789	0	0	0	0	0	0	0	0	9.764057	2.973959	-0.451415	-0.267334	-0.375000	-0.393066	0.097637	0.029749	-0.004538	1.000000	0.000341	0.000351	0.000080	0.002170	-0.234869	0.972025	-0.566052	0.801020	0.194813	-0.824367	-0.550639	-0.131209
58790	0	0	0	0	0	0	0	0	9.678717	3.078944	-0.505382	-0.258057	-0.384766	-0.392578	0.096786	0.030791	-0.005076	1.000000	0.000396	0.000355	-0.000009	0.002765	-0.234492	0.972114	-0.566705	0.800579	0.194726	-0.823916	-0.551441	-0.130675
58791	0	0	0	0	0	0	0	0	9.593025	3.185162	-0.559847	-0.264648	-0.390625	-0.392090	0.095930	0.031848	-0.005619	1.000000	0.000364	0.000335	-0.000057	0.005260	-0.235220	0.971928	-0.566904	0.799963	0.196670	-0.823767	-0.552024	-0.129139
58792	0	0	0	0	0	0	0	0	9.519351	3.199369	-0.697857	-0.257813	-0.388672	-0.389404	0.095193	0.031991	-0.006993	1.000000	0.000344	0.000263	-0.000053	0.005755	-0.235014	0.971975	-0.567470	0.799558	0.196685	-0.823374	-0.552699	-0.128762
58793	0	0	0	0	0	0	0	0	9.494021	3.072063	-0.715772	-0.263672	-0.391846	-0.395020	0.094939	0.030722	-0.007164	1.000000	0.000365	0.000187	-0.000013	0.008410	-0.236121	0.971687	-0.567548	0.798917	0.199050	-0.823297	-0.553153	-0.127292
58794	0	0	0	0	0	0	0	0	9.534301	2.984252	-0.778144	-0.264893	-0.382568	-0.390381	0.095341	0.029849	-0.007778	1.000000	0.000448	0.000108	0.000029	0.008555	-0.235957	0.971726	-0.568287	0.798434	0.198881	-0.822786	-0.553921	-0.127260
58795	0	0	0	0	0	0	0	0	9.514531	2.815596	-0.855470	-0.264404	-0.385498	-0.384277	0.095141	0.028172	-0.008550	1.000000	0.000603	0.000132	0.000116	0.011159	-0.236965	0.971454	-0.568775	0.797536	0.201075	-0.822418	-0.554782	-0.125880
58796	0	0	0	0	0	0	0	0	9.573886	2.695652	-0.876528	-0.257324	-0.378418	-0.389160	0.095733	0.026979	-0.008759	1.000000	0.000789	0.000157	0.000160	0.011235	-0.236537	0.971557	-0.570076	0.796735	0.200567	-0.821515	-0.556115	-0.125893
58797	0	0	0	0	0	0	0	0	9.598411	2.622957	-0.892302	-0.260986	-0.387939	-0.390137	0.095978	0.026255	-0.008913	1.000000	0.000960	0.000154	0.000172	0.013383	-0.237382	0.971324	-0.571141	0.795535	0.202291	-0.820743	-0.557470	-0.124932
58798	0	0	0	0	0	0	0	0	9.671774	2.609567	-0.903158	-0.266113	-0.385742	-0.400391	0.096712	0.026120	-0.009021	0.999999	0.001109	0.000186	0.000146	0.013522	-0.236943	0.971430	-0.572964	0.794366	0.201731	-0.819469	-0.559322	-0.125018
58799	0	0	0	0	0	0	0	0	9.775321	2.582571	-0.922019	-0.255859	-0.385498	-0.389648	0.097749	0.025845	-0.009214	0.999999	0.001244	0.000269	0.000079	0.016561	-0.237746	0.971186	-0.574516	0.792702	0.203850	-0.818326	-0.561338	-0.123461
58800	0	0	0	0	0	0	0	0	9.848483	2.463063	-0.961553	-0.268555	-0.387939	-0.385254	0.098482	0.024644	-0.009614	0.999999	0.001329	0.000322	0.000005	0.017082	-0.237376	0.971268	-0.576690	0.791209	0.203512	-0.816785	-0.563596	-0.123377
