// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
44731	0	0	0	0	0	0	0	0	9.253630	-2.731271	-2.150479	-0.423584	-0.281494	-0.273682	0.092535	-0.027317	-0.021504	1.000000	0.000021	-0.000016	-0.000054	-0.348486	0.038896	0.936507	-0.668134	0.690437	-0.277297	-0.657385	-0.722346	-0.214620
44732	0	0	0	0	0	0	0	0	9.216705	-2.743887	-2.135644	-0.429443	-0.282471	-0.262207	0.092166	-0.027444	-0.021357	1.000000	-0.000001	0.000002	-0.000051	-0.348416	0.038829	0.936536	-0.668168	0.690443	-0.277202	-0.657388	-0.722344	-0.214617
44733	0	0	0	0	0	0	0	0	9.179594	-2.713002	-2.161883	-0.433105	-0.280762	-0.267334	0.091794	-0.027136	-0.021619	1.000000	-0.000003	0.000001	-0.000064	-0.348321	0.038760	0.936573	-0.668195	0.690464	-0.277083	-0.657410	-0.722328	-0.214604
44734	0	0	0	0	0	0	0	0	9.177947	-2.721654	-2.215639	-0.432373	-0.293457	-0.270508	0.091778	-0.027222	-0.022156	1.000000	0.000008	-0.000011	-0.000056	-0.348261	0.038667	0.936600	-0.668245	0.690456	-0.276982	-0.657391	-0.722340	-0.214620
44735	0	0	0	0	0	0	0	0	9.157125	-2.708428	-2.217254	-0.435547	-0.279541	-0.266602	0.091570	-0.027089	-0.022172	1.000000	0.000008	-0.000011	-0.000056	-0.348203	0.038570	0.936625	-0.668294	0.690450	-0.276880	-0.657372	-0.722351	-0.214641
44736	0	0	0	0	0	0	0	0	9.141332	-2.733208	-2.200878	-0.432861	-0.282715	-0.267334	0.091412	-0.027337	-0.022010	1.000000	0.000000	0.000009	-0.000056	-0.348116	0.038506	0.936660	-0.668333	0.690454	-0.276775	-0.657378	-0.722351	-0.214623
44737	0	0	0	0	0	0	0	0	9.151100	-2.721596	-2.247307	-0.433350	-0.285400	-0.261719	0.091509	-0.027220	-0.022475	1.000000	-0.000001	0.000020	-0.000043	-0.348040	0.038468	0.936690	-0.668358	0.690462	-0.276694	-0.657392	-0.722345	-0.214598
44738	0	0	0	0	0	0	0	0	9.116182	-2.724701	-2.178322	-0.444824	-0.288574	-0.270996	0.091160	-0.027250	-0.021785	1.000000	-0.000012	0.000026	-0.000032	-0.347963	0.038462	0.936719	-0.668365	0.690481	-0.276629	-0.657427	-0.722327	-0.214555
44739	0	0	0	0	0	0	0	0	9.158384	-2.705100	-2.216119	-0.428223	-0.297363	-0.265625	0.091582	-0.027055	-0.022164	1.000000	0.000007	0.000025	-0.000042	-0.347893	0.038425	0.936746	-0.668398	0.690479	-0.276556	-0.657430	-0.722332	-0.214530
44740	0	0	0	0	0	0	0	0	9.126160	-2.712636	-2.224442	-0.446045	-0.282471	-0.270264	0.091261	-0.027130	-0.022243	1.000000	0.000009	-0.000018	-0.000037	-0.347867	0.038348	0.936759	-0.668436	0.690468	-0.276491	-0.657405	-0.722346	-0.214558
44741	0	0	0	0	0	0	0	0	9.136108	-2.744547	-2.229933	-0.437500	-0.292480	-0.262207	0.091359	-0.027450	-0.022301	1.000000	0.000004	0.000017	-0.000049	-0.347811	0.038278	0.936783	-0.668466	0.690474	-0.276403	-0.657405	-0.722343	-0.214567
44742	0	0	0	0	0	0	0	0	9.173538	-2.730125	-2.244808	-0.433105	-0.294678	-0.270752	0.091735	-0.027305	-0.022447	1.000000	0.000002	-0.000015	-0.000045	-0.347771	0.038194	0.936801	-0.668499	0.690475	-0.276320	-0.657392	-0.722347	-0.214594
44743	0	0	0	0	0	0	0	0	9.174064	-2.772733	-2.203600	-0.430420	-0.282471	-0.263672	0.091739	-0.027731	-0.022038	1.000000	0.000011	0.000015	-0.000041	-0.347747	0.038119	0.936813	-0.668528	0.690474	-0.276254	-0.657375	-0.722353	-0.214626
44744	0	0	0	0	0	0	0	0	9.189544	-2.731988	-2.089238	-0.440918	-0.288330	-0.256104	0.091894	-0.027324	-0.020891	1.000000	0.000007	-0.000018	-0.000050	-0.347704	0.038023	0.936833	-0.668572	0.690467	-0.276163	-0.657353	-0.722364	-0.214657
44745	0	0	0	0	0	0	0	0	9.291895	-2.744310	-2.047485	-0.443604	-0.280518	-0.270508	0.092920	-0.027449	-0.020462	1.000000	-0.000019	-0.000128	-0.000054	-0.347861	0.037724	0.936787	-0.668567	0.690510	-0.276068	-0.657275	-0.722339	-0.214980
44746	0	0	0	0	0	0	0	0	9.270478	-2.731058	-2.051806	-0.440674	-0.290283	-0.266846	0.092707	-0.027316	-0.020502	1.000000	-0.000017	-0.000171	-0.000050	-0.348019	0.037408	0.936741	-0.668581	0.690537	-0.275968	-0.657178	-0.722329	-0.215309
44747	0	0	0	0	0	0	0	0	9.214604	-2.735918	-2.118165	-0.439209	-0.284424	-0.263916	0.092148	-0.027363	-0.021170	1.000000	0.000016	-0.000133	-0.000049	-0.348177	0.037124	0.936694	-0.668621	0.690526	-0.275899	-0.657053	-0.722355	-0.215603
44748	0	0	0	0	0	0	0	0	9.224055	-2.767664	-2.126100	-0.434082	-0.286133	-0.267334	0.092242	-0.027682	-0.021249	1.000000	-0.000024	-0.000125	-0.000049	-0.348276	0.036876	0.936667	-0.668624	0.690564	-0.275798	-0.656998	-0.722331	-0.215850
44749	0	0	0	0	0	0	0	0	9.180081	-2.795250	-2.143595	-0.431641	-0.291748	-0.265625	0.091801	-0.027959	-0.021427	1.000000	-0.000030	-0.000090	-0.000060	-0.348365	0.036646	0.936642	-0.668611	0.690616	-0.275697	-0.656963	-0.722293	-0.216085
44750	0	0	0	0	0	0	0	0	9.152213	-2.797001	-2.177212	-0.436523	-0.282471	-0.263428	0.091523	-0.027975	-0.021763	1.000000	-0.000036	-0.000094	-0.000049	-0.348423	0.036443	0.936629	-0.668598	0.690671	-0.275589	-0.656946	-0.722250	-0.216280
44751	0	0	0	0	0	0	0	0	9.103247	-2.786619	-2.212108	-0.431641	-0.288574	-0.275146	0.091033	-0.027872	-0.022113	1.000000	-0.000062	-0.000065	-0.000045	-0.348523	0.036278	0.936598	-0.668527	0.690766	-0.275526	-0.656965	-0.722168	-0.216495
44752	0	0	0	0	0	0	0	0	9.082161	-2.773412	-2.214737	-0.427490	-0.288818	-0.260986	0.090821	-0.027739	-0.022143	1.000000	-0.000057	-0.000031	-0.000036	-0.348516	0.036182	0.936604	-0.668476	0.690852	-0.275432	-0.657020	-0.722091	-0.216586
