// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
48226	0	0	0	0	0	0	0	0	9.640557	-0.288938	-1.524248	-0.118652	-0.057129	0.632813	0.096407	-0.002890	-0.015231	1.000000	0.000105	-0.000123	-0.000024	0.149604	-0.053149	0.987316	-0.155456	-0.987399	-0.029598	0.976449	-0.149056	-0.155981
48227	0	0	0	0	0	0	0	0	9.607009	-0.252972	-1.528941	-0.126221	-0.060303	0.632813	0.096072	-0.002531	-0.015277	1.000000	0.000053	-0.000125	-0.000024	0.147866	-0.053805	0.987543	-0.167808	-0.985406	-0.028562	0.974667	-0.161494	-0.154737
48228	0	0	0	0	0	0	0	0	9.585569	-0.275127	-1.576116	-0.119385	-0.062988	0.634277	0.095857	-0.002754	-0.015752	1.000000	0.000055	-0.000102	-0.000034	0.148076	-0.053771	0.987513	-0.167690	-0.985427	-0.028512	0.974656	-0.161374	-0.154935
48229	0	0	0	0	0	0	0	0	9.636371	-0.293963	-1.578512	-0.123779	-0.063477	0.636230	0.096364	-0.002943	-0.015780	1.000000	0.000028	-0.000049	-0.000038	0.148190	-0.053713	0.987499	-0.167615	-0.985442	-0.028448	0.974651	-0.161304	-0.155036
48230	0	0	0	0	0	0	0	0	9.655344	-0.242870	-1.586973	-0.125000	-0.055908	0.632324	0.096554	-0.002431	-0.015868	1.000000	0.000007	-0.000022	-0.000023	0.148240	-0.053674	0.987494	-0.167594	-0.985447	-0.028404	0.974647	-0.161288	-0.155079
48231	0	0	0	0	0	0	0	0	9.691405	-0.240842	-1.565071	-0.120605	-0.053223	0.631104	0.096914	-0.002411	-0.015652	1.000000	0.000012	0.000009	-0.000026	0.148234	-0.053620	0.987498	-0.167563	-0.985454	-0.028356	0.974653	-0.161265	-0.155063
48232	0	0	0	0	0	0	0	0	9.710948	-0.221006	-1.543827	-0.127441	-0.057861	0.628906	0.097109	-0.002212	-0.015441	1.000000	0.000022	0.000031	-0.000019	0.148181	-0.053573	0.987508	-0.167515	-0.985463	-0.028325	0.974670	-0.161225	-0.155001
48233	0	0	0	0	0	0	0	0	9.712277	-0.186662	-1.547722	-0.126221	-0.060547	0.635498	0.097122	-0.001866	-0.015480	1.000000	0.000029	0.000029	-0.000002	0.148132	-0.053555	0.987516	-0.167457	-0.985472	-0.028325	0.974687	-0.161171	-0.154949
48234	0	0	0	0	0	0	0	0	9.763442	-0.206125	-1.547790	-0.129395	-0.063232	0.632324	0.097633	-0.002061	-0.015484	1.000000	0.000069	0.000061	-0.000005	0.148014	-0.053525	0.987536	-0.167322	-0.985495	-0.028336	0.974728	-0.161042	-0.154823
48235	0	0	0	0	0	0	0	0	9.763611	-0.206212	-1.546712	-0.123047	-0.057129	0.628174	0.097635	-0.002062	-0.015472	1.000000	0.000045	0.000047	-0.000004	0.147935	-0.053489	0.987550	-0.167233	-0.985510	-0.028328	0.974756	-0.160960	-0.154737
