// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
61663	0	0	0	0	0	0	0	0	9.760889	-0.135936	-1.377859	-0.182861	0.463623	0.142822	0.097608	-0.001361	-0.013782	1.000000	0.000047	0.000035	-0.000027	0.054283	0.129567	0.990084	0.955466	-0.294779	-0.013809	0.290066	0.946741	-0.139798
61664	0	0	0	0	0	0	0	0	9.761023	-0.135550	-1.376950	-0.175049	0.462646	0.132080	0.097609	-0.001357	-0.013775	1.000000	0.000067	0.000056	-0.000029	0.055175	0.130244	0.989946	0.957156	-0.289167	-0.015302	0.284267	0.948377	-0.140618
61665	0	0	0	0	0	0	0	0	9.788281	-0.140947	-1.396606	-0.178711	0.467529	0.138672	0.097882	-0.001411	-0.013970	1.000000	0.000079	0.000036	-0.000028	0.055100	0.130192	0.989957	0.957204	-0.289011	-0.015268	0.284120	0.948432	-0.140545
61666	0	0	0	0	0	0	0	0	9.753790	-0.176209	-1.373596	-0.181396	0.474365	0.138672	0.097537	-0.001766	-0.013739	1.000000	0.000095	0.000029	-0.000055	0.054981	0.130166	0.989967	0.957267	-0.288806	-0.015191	0.283931	0.948498	-0.140482
61667	0	0	0	0	0	0	0	0	9.753923	-0.175651	-1.372729	-0.180908	0.464844	0.136963	0.097538	-0.001758	-0.013733	1.000000	0.000100	0.000057	-0.000030	0.054892	0.130075	0.989983	0.957327	-0.288610	-0.015160	0.283747	0.948570	-0.140367
61668	0	0	0	0	0	0	0	0	9.722808	-0.170279	-1.385225	-0.176514	0.466309	0.143066	0.097227	-0.001705	-0.013859	1.000000	0.000114	0.000063	-0.000036	0.054787	0.129975	0.990002	0.957395	-0.288384	-0.015122	0.283536	0.948652	-0.140237
61669	0	0	0	0	0	0	0	0	9.740562	-0.116644	-1.404900	-0.178223	0.462402	0.137451	0.097405	-0.001168	-0.014053	1.000000	0.000067	0.000037	-0.000026	0.054717	0.129920	0.990014	0.957436	-0.288251	-0.015089	0.283412	0.948700	-0.140162
61670	0	0	0	0	0	0	0	0	9.740080	-0.186976	-1.385012	-0.171387	0.465820	0.137695	0.097400	-0.001872	-0.013855	1.000000	0.000083	0.000051	-0.000036	0.054619	0.129844	0.990029	0.957487	-0.288084	-0.015041	0.283258	0.948761	-0.140059
61671	0	0	0	0	0	0	0	0	9.743541	-0.145670	-1.420056	-0.170654	0.466064	0.129883	0.097435	-0.001459	-0.014206	1.000000	0.000071	0.000052	-0.000034	0.054523	0.129764	0.990045	0.957531	-0.287940	-0.014993	0.283128	0.948816	-0.139953
61672	0	0	0	0	0	0	0	0	9.740399	-0.186083	-1.382888	-0.178955	0.466064	0.131104	0.097403	-0.001863	-0.013834	1.000000	0.000068	0.000056	-0.000029	0.054441	0.129677	0.990061	0.957572	-0.287804	-0.014958	0.283004	0.948869	-0.139843
