// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
34408	0	0	0	0	0	0	0	0	9.257258	1.280764	-3.044476	-0.202637	0.425781	0.244141	0.092571	0.012804	-0.030452	1.000000	0.000054	0.000087	-0.000054	0.003497	0.336522	0.941669	0.914753	-0.381514	0.132944	0.403998	0.860930	-0.309168
34409	0	0	0	0	0	0	0	0	9.257668	1.281418	-3.042952	-0.196777	0.415527	0.231445	0.092575	0.012811	-0.030437	1.000000	0.000049	0.000092	-0.000050	0.003331	0.336403	0.941712	0.914793	-0.381395	0.133008	0.403909	0.861029	-0.309009
34410	0	0	0	0	0	0	0	0	9.249919	1.315496	-3.037478	-0.199219	0.412354	0.239502	0.092498	0.013151	-0.030381	1.000000	0.000051	0.000080	-0.000065	0.003156	0.336317	0.941744	0.914833	-0.381269	0.133094	0.403820	0.861118	-0.308877
34411	0	0	0	0	0	0	0	0	9.258379	1.283083	-3.040088	-0.197510	0.413574	0.245361	0.092582	0.012826	-0.030408	1.000000	0.000056	0.000087	-0.000068	0.002961	0.336219	0.941779	0.914879	-0.381128	0.133187	0.403718	0.861219	-0.308728
34412	0	0	0	0	0	0	0	0	9.258694	1.283846	-3.038805	-0.199951	0.414063	0.240234	0.092586	0.012835	-0.030394	1.000000	0.000039	0.000065	-0.000046	0.002826	0.336142	0.941807	0.914910	-0.381030	0.133249	0.403647	0.861292	-0.308617
34413	0	0	0	0	0	0	0	0	9.246398	1.300787	-3.050676	-0.199707	0.415527	0.242676	0.092462	0.013005	-0.030513	1.000000	0.000057	0.000072	-0.000046	0.002683	0.336054	0.941839	0.914957	-0.380900	0.133301	0.403543	0.861384	-0.308497
34414	0	0	0	0	0	0	0	0	9.276272	1.285564	-3.006663	-0.203369	0.414551	0.241211	0.092762	0.012852	-0.030071	1.000000	0.000044	0.000049	-0.000051	0.002553	0.336010	0.941855	0.914993	-0.380791	0.133368	0.403463	0.861450	-0.308419
34415	0	0	0	0	0	0	0	0	9.259468	1.285756	-3.035638	-0.197510	0.420410	0.243408	0.092593	0.012853	-0.030363	1.000000	0.000041	0.000076	-0.000058	0.002386	0.335923	0.941887	0.915026	-0.380681	0.133452	0.403388	0.861532	-0.308286
34416	0	0	0	0	0	0	0	0	9.251915	1.263637	-3.009726	-0.207520	0.416748	0.237793	0.092518	0.012634	-0.030103	1.000000	0.000052	0.000064	-0.000044	0.002259	0.335843	0.941915	0.915069	-0.380563	0.133497	0.403292	0.861615	-0.308179
34417	0	0	0	0	0	0	0	0	9.244038	1.297596	-3.004624	-0.201172	0.412354	0.238281	0.092439	0.012972	-0.030052	1.000000	0.000036	0.000069	-0.000055	0.002103	0.335767	0.941943	0.915098	-0.380464	0.133578	0.403227	0.861689	-0.308060
