// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
47972	0	0	0	0	0	0	0	0	8.369654	4.001148	-3.096621	-0.292480	0.312988	0.314697	0.083696	0.040009	-0.030971	1.000000	-0.000016	0.000050	-0.000028	-0.187094	0.482316	0.855784	0.815433	-0.409535	0.409084	0.547781	0.774372	-0.316675
47973	0	0	0	0	0	0	0	0	8.377928	3.998701	-3.128827	-0.295166	0.312012	0.313232	0.083778	0.039984	-0.031296	1.000000	-0.000027	0.000075	-0.000025	-0.191584	0.482030	0.854952	0.820404	-0.399490	0.409079	0.538733	0.779778	-0.318923
47974	0	0	0	0	0	0	0	0	8.367103	4.016205	-3.113908	-0.295654	0.302979	0.309326	0.083670	0.040160	-0.031145	1.000000	-0.000000	0.000067	-0.000027	-0.191701	0.481948	0.854972	0.820393	-0.399465	0.409126	0.538708	0.779842	-0.318809
47975	0	0	0	0	0	0	0	0	8.421415	4.020934	-3.118063	-0.287109	0.301758	0.313965	0.084214	0.040207	-0.031184	1.000000	0.000004	0.000045	-0.000028	-0.191795	0.481904	0.854976	0.820382	-0.399436	0.409175	0.538691	0.779884	-0.318736
47976	0	0	0	0	0	0	0	0	8.421596	4.021323	-3.117073	-0.301514	0.309814	0.311768	0.084214	0.040212	-0.031177	1.000000	-0.000003	0.000073	-0.000018	-0.191903	0.481805	0.855007	0.820371	-0.399424	0.409209	0.538669	0.779952	-0.318609
47977	0	0	0	0	0	0	0	0	8.432290	4.049332	-3.098119	-0.294434	0.312988	0.312012	0.084322	0.040491	-0.030986	1.000000	0.000015	0.000060	-0.000033	-0.192022	0.481738	0.855018	0.820374	-0.399369	0.409256	0.538622	0.780021	-0.318517
47978	0	0	0	0	0	0	0	0	8.456834	4.046581	-3.073190	-0.295898	0.311035	0.312744	0.084569	0.040462	-0.030736	1.000000	0.000024	0.000058	-0.000049	-0.192166	0.481686	0.855015	0.820381	-0.399284	0.409324	0.538560	0.780097	-0.318437
47979	0	0	0	0	0	0	0	0	8.462014	4.058087	-3.125644	-0.292236	0.314453	0.312500	0.084620	0.040579	-0.031260	1.000000	0.000022	0.000056	-0.000036	-0.192288	0.481623	0.855023	0.820390	-0.399217	0.409373	0.538503	0.780170	-0.318354
47980	0	0	0	0	0	0	0	0	8.464876	4.044868	-3.105119	-0.296143	0.308838	0.314209	0.084650	0.040444	-0.031054	1.000000	0.000011	0.000044	-0.000063	-0.192438	0.481605	0.855000	0.820378	-0.399139	0.409473	0.538468	0.780221	-0.318288
47981	0	0	0	0	0	0	0	0	8.454258	4.018143	-3.122245	-0.302246	0.314941	0.311035	0.084543	0.040178	-0.031227	1.000000	-0.000006	0.000049	-0.000044	-0.192568	0.481558	0.854997	0.820352	-0.399109	0.409554	0.538461	0.780266	-0.318191
47982	0	0	0	0	0	0	0	0	8.457111	4.004875	-3.101812	-0.297119	0.313721	0.314941	0.084572	0.040046	-0.031020	1.000000	0.000022	0.000032	-0.000043	-0.192672	0.481542	0.854982	0.820359	-0.399034	0.409613	0.538413	0.780314	-0.318154
