// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
43980	0	0	0	0	0	0	0	0	8.879811	0.558001	-4.042832	-0.176270	0.447510	0.196533	0.088799	0.005577	-0.040428	1.000000	0.000049	-0.000005	-0.000059	0.064111	0.412643	0.908634	0.959813	-0.274777	0.057064	0.273218	0.868460	-0.413676
43981	0	0	0	0	0	0	0	0	8.881840	0.580908	-4.069266	-0.175537	0.451172	0.190430	0.088819	0.005806	-0.040692	1.000000	0.000040	-0.000004	-0.000053	0.057046	0.416099	0.907528	0.963388	-0.261466	0.059324	0.261973	0.870917	-0.415780
43982	0	0	0	0	0	0	0	0	8.903469	0.562187	-4.038798	-0.174072	0.454346	0.191895	0.089035	0.005618	-0.040387	1.000000	0.000042	-0.000006	-0.000068	0.060460	0.414421	0.908075	0.961675	-0.267933	0.058249	0.267443	0.869751	-0.414738
43983	0	0	0	0	0	0	0	0	8.879522	0.560078	-4.043180	-0.172119	0.452881	0.192139	0.088795	0.005598	-0.040432	1.000000	0.000048	0.000003	-0.000052	0.060358	0.414444	0.908071	0.961707	-0.267806	0.058303	0.267350	0.869779	-0.414738
43984	0	0	0	0	0	0	0	0	8.907911	0.561643	-4.062731	-0.175049	0.452148	0.190918	0.089079	0.005612	-0.040628	1.000000	0.000034	0.000009	-0.000061	0.060247	0.414460	0.908071	0.961734	-0.267695	0.058373	0.267279	0.869806	-0.414728
43985	0	0	0	0	0	0	0	0	8.907826	0.562359	-4.062818	-0.179932	0.455078	0.190918	0.089079	0.005620	-0.040627	1.000000	0.000066	-0.000012	-0.000065	0.060129	0.414516	0.908053	0.961777	-0.267527	0.058436	0.267152	0.869831	-0.414758
43986	0	0	0	0	0	0	0	0	8.931667	0.565802	-4.058482	-0.174316	0.456055	0.186768	0.089316	0.005655	-0.040587	1.000000	0.000050	0.000023	-0.000058	0.060005	0.414506	0.908066	0.961810	-0.267392	0.058500	0.267058	0.869877	-0.414721
43987	0	0	0	0	0	0	0	0	8.927079	0.568377	-4.034588	-0.171875	0.445313	0.189209	0.089272	0.005680	-0.040344	1.000000	0.000049	-0.000019	-0.000060	0.059900	0.414571	0.908043	0.961844	-0.267257	0.058569	0.266962	0.869887	-0.414762
43988	0	0	0	0	0	0	0	0	8.933842	0.542741	-4.056476	-0.176514	0.451660	0.198730	0.089339	0.005426	-0.040563	1.000000	0.000053	-0.000017	-0.000038	0.059837	0.414618	0.908026	0.961877	-0.267134	0.058591	0.266857	0.869903	-0.414796
43989	0	0	0	0	0	0	0	0	8.909818	0.540291	-4.061077	-0.169678	0.458740	0.189697	0.089099	0.005400	-0.040610	1.000000	0.000039	-0.000011	-0.000046	0.059754	0.414662	0.908011	0.961903	-0.267028	0.058643	0.266781	0.869915	-0.414821
43990	0	0	0	0	0	0	0	0	8.907287	0.565105	-4.063618	-0.179932	0.456543	0.195801	0.089073	0.005647	-0.040636	1.000000	0.000050	0.000001	-0.000066	0.059629	0.414690	0.908007	0.961938	-0.266885	0.058717	0.266683	0.869945	-0.414820
43991	0	0	0	0	0	0	0	0	8.914179	0.539701	-4.085197	-0.174072	0.453857	0.196289	0.089142	0.005394	-0.040851	1.000000	0.000040	-0.000005	-0.000053	0.059529	0.414726	0.907997	0.961966	-0.266771	0.058780	0.266605	0.869963	-0.414833
43992	0	0	0	0	0	0	0	0	8.905002	0.543924	-4.037549	-0.179443	0.448242	0.191650	0.089051	0.005439	-0.040374	1.000000	0.000052	-0.000009	-0.000030	0.059483	0.414753	0.907988	0.961998	-0.266655	0.058782	0.266500	0.869986	-0.414853
43993	0	0	0	0	0	0	0	0	8.885491	0.539411	-4.066129	-0.173096	0.449219	0.201904	0.088856	0.005392	-0.040659	1.000000	0.000063	-0.000025	-0.000051	0.059398	0.414824	0.907961	0.962037	-0.266503	0.058823	0.266375	0.869998	-0.414906
43994	0	0	0	0	0	0	0	0	8.909299	0.542724	-4.061891	-0.168701	0.452393	0.197998	0.089092	0.005424	-0.040621	1.000000	0.000032	0.000024	-0.000046	0.059308	0.414797	0.907979	0.962061	-0.266410	0.058865	0.266311	0.870040	-0.414861
43995	0	0	0	0	0	0	0	0	8.909288	0.543101	-4.061864	-0.172607	0.455322	0.200928	0.089094	0.005430	-0.040617	1.000000	0.000044	-0.000017	-0.000031	0.059257	0.414843	0.907961	0.962088	-0.266306	0.058885	0.266224	0.870050	-0.414896
43996	0	0	0	0	0	0	0	0	8.868373	0.511503	-4.092290	-0.166992	0.452393	0.188477	0.088685	0.005114	-0.040921	1.000000	0.000044	-0.000017	-0.000031	0.059222	0.414877	0.907948	0.962117	-0.266204	0.058884	0.266129	0.870065	-0.414925
43997	0	0	0	0	0	0	0	0	8.865759	0.535866	-4.095053	-0.177002	0.460205	0.197510	0.088658	0.005358	-0.040949	1.000000	0.000044	-0.000017	-0.000031	0.059170	0.414922	0.907931	0.962144	-0.266101	0.058904	0.266041	0.870075	-0.414960
43998	0	0	0	0	0	0	0	0	8.906355	0.568003	-4.065257	-0.179199	0.446533	0.195557	0.089064	0.005678	-0.040651	1.000000	0.000030	-0.000010	-0.000040	0.059128	0.414955	0.907919	0.962166	-0.266016	0.058919	0.265969	0.870085	-0.414985
43999	0	0	0	0	0	0	0	0	8.886867	0.563648	-4.093749	-0.178223	0.453125	0.193115	0.088870	0.005634	-0.040936	1.000000	0.000038	-0.000017	-0.000040	0.059061	0.415006	0.907899	0.962191	-0.265917	0.058960	0.265895	0.870091	-0.415021
44000	0	0	0	0	0	0	0	0	8.858296	0.563015	-4.074470	-0.174316	0.450684	0.193115	0.088584	0.005629	-0.040743	1.000000	0.000035	-0.000016	-0.000025	0.059053	0.415043	0.907883	0.962215	-0.265835	0.058941	0.265810	0.870098	-0.415059
44001	0	0	0	0	0	0	0	0	8.889018	0.540501	-4.091836	-0.187744	0.451416	0.195068	0.088891	0.005398	-0.040918	1.000000	0.000021	-0.000001	-0.000085	0.058890	0.415089	0.907873	0.962236	-0.265728	0.059078	0.265770	0.870109	-0.415063
44002	0	0	0	0	0	0	0	0	8.893416	0.539403	-4.115929	-0.176270	0.448486	0.191162	0.088935	0.005392	-0.041158	1.000000	0.000029	-0.000017	-0.000033	0.058873	0.415136	0.907852	0.962258	-0.265651	0.059074	0.265695	0.870110	-0.415108
44003	0	0	0	0	0	0	0	0	8.908111	0.546303	-4.064015	-0.177490	0.455322	0.191162	0.089081	0.005463	-0.040640	1.000000	0.000043	-0.000001	-0.000016	0.058842	0.415147	0.907849	0.962282	-0.265563	0.059068	0.265613	0.870132	-0.415115
44004	0	0	0	0	0	0	0	0	8.891234	0.517767	-4.089742	-0.172852	0.457275	0.198975	0.088912	0.005173	-0.040898	1.000000	0.000009	0.000009	-0.000057	0.058775	0.415163	0.907846	0.962297	-0.265500	0.059114	0.265575	0.870143	-0.415115
44005	0	0	0	0	0	0	0	0	8.888809	0.542566	-4.092017	-0.178467	0.446533	0.196777	0.088888	0.005424	-0.040921	1.000000	0.000030	0.000011	-0.000032	0.058708	0.415161	0.907852	0.962316	-0.265422	0.059148	0.265519	0.870168	-0.415098
44006	0	0	0	0	0	0	0	0	8.910208	0.569934	-4.090116	-0.181152	0.457764	0.199463	0.089102	0.005698	-0.040901	1.000000	0.000029	-0.000003	-0.000033	0.058706	0.415188	0.907840	0.962339	-0.265344	0.059121	0.265436	0.870179	-0.415129
44007	0	0	0	0	0	0	0	0	8.888713	0.543392	-4.092116	-0.178711	0.450439	0.194824	0.088888	0.005431	-0.040920	1.000000	0.000014	-0.000011	-0.000042	0.058631	0.415229	0.907826	0.962352	-0.265284	0.059186	0.265408	0.870178	-0.415150
44008	0	0	0	0	0	0	0	0	8.864747	0.541113	-4.096555	-0.170166	0.459717	0.196289	0.088648	0.005408	-0.040965	1.000000	0.000022	-0.000004	-0.000041	0.058619	0.415265	0.907810	0.962373	-0.265211	0.059175	0.265335	0.870183	-0.415186
44009	0	0	0	0	0	0	0	0	8.886037	0.568656	-4.094857	-0.172119	0.450928	0.191650	0.088861	0.005684	-0.040947	1.000000	0.000030	-0.000010	-0.000040	0.058547	0.415304	0.907797	0.962393	-0.265126	0.059223	0.265276	0.870190	-0.415209
44010	0	0	0	0	0	0	0	0	8.862486	0.519892	-4.070501	-0.168701	0.457764	0.192871	0.088625	0.005196	-0.040705	1.000000	0.000013	-0.000003	-0.000035	0.058555	0.415343	0.907778	0.962409	-0.265072	0.059202	0.265216	0.870188	-0.415251
44011	0	0	0	0	0	0	0	0	8.892942	0.543447	-4.116421	-0.172119	0.452881	0.198242	0.088929	0.005433	-0.041165	1.000000	0.000030	0.000011	-0.000032	0.058487	0.415340	0.907784	0.962429	-0.264994	0.059235	0.265161	0.870213	-0.415234
44012	0	0	0	0	0	0	0	0	8.890877	0.521588	-4.090032	-0.176514	0.452393	0.200684	0.088909	0.005214	-0.040900	1.000000	0.000038	-0.000003	-0.000039	0.058500	0.415386	0.907762	0.962459	-0.264895	0.059189	0.265048	0.870221	-0.415288
44013	0	0	0	0	0	0	0	0	8.864553	0.543300	-4.096685	-0.176025	0.450195	0.203369	0.088645	0.005431	-0.040968	1.000000	0.000040	0.000017	-0.000045	0.058405	0.415380	0.907771	0.962485	-0.264789	0.059238	0.264974	0.870257	-0.415262
