// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
44871	0	0	0	0	0	0	0	0	9.380864	-1.405365	-2.404742	-0.091309	0.447510	0.213867	0.093805	-0.014058	-0.024058	1.000000	0.000038	0.000102	-0.000060	0.235721	0.159734	0.958603	0.884721	-0.443429	-0.143664	0.402124	0.881961	-0.245846
44872	0	0	0	0	0	0	0	0	9.341049	-1.409627	-2.413827	-0.077881	0.447998	0.219727	0.093407	-0.014100	-0.024149	1.000000	0.000030	0.000110	-0.000043	0.233999	0.161399	0.958747	0.884650	-0.444392	-0.141103	0.403286	0.881173	-0.246768
44873	0	0	0	0	0	0	0	0	9.381020	-1.371041	-2.411295	-0.084717	0.451172	0.217773	0.093807	-0.013714	-0.024123	1.000000	0.000039	0.000104	-0.000052	0.233822	0.161262	0.958813	0.884706	-0.444307	-0.141022	0.403265	0.881241	-0.246559
44874	0	0	0	0	0	0	0	0	9.398583	-1.387907	-2.409264	-0.079834	0.448242	0.218750	0.093983	-0.013882	-0.024103	1.000000	0.000033	0.000102	-0.000043	0.233672	0.161122	0.958873	0.884747	-0.444245	-0.140960	0.403263	0.881298	-0.246359
44875	0	0	0	0	0	0	0	0	9.463187	-1.359524	-2.384830	-0.086670	0.447266	0.223877	0.094629	-0.013598	-0.023859	1.000000	0.000040	0.000105	-0.000044	0.233509	0.160976	0.958937	0.884800	-0.444160	-0.140895	0.403241	0.881368	-0.246147
44876	0	0	0	0	0	0	0	0	9.488771	-1.368641	-2.415596	-0.086670	0.446777	0.227783	0.094885	-0.013690	-0.024164	1.000000	0.000048	0.000082	-0.000052	0.233349	0.160878	0.958993	0.884863	-0.444059	-0.140817	0.403195	0.881437	-0.245975
44877	0	0	0	0	0	0	0	0	9.497049	-1.360484	-2.391874	-0.086670	0.457031	0.216553	0.094968	-0.013608	-0.023928	1.000000	0.000036	0.000095	-0.000043	0.233197	0.160748	0.959051	0.884912	-0.443981	-0.140753	0.403175	0.881499	-0.245783
44878	0	0	0	0	0	0	0	0	9.522193	-1.370144	-2.368263	-0.082520	0.455078	0.225342	0.095220	-0.013703	-0.023690	1.000000	0.000017	0.000073	-0.000019	0.233100	0.160635	0.959094	0.884935	-0.443945	-0.140722	0.403180	0.881538	-0.245635
44879	0	0	0	0	0	0	0	0	9.474448	-1.382097	-2.400075	-0.075928	0.454346	0.221191	0.094742	-0.013826	-0.024007	1.000000	0.000005	0.000065	-0.000049	0.232961	0.160564	0.959139	0.884962	-0.443921	-0.140630	0.403202	0.881563	-0.245509
44880	0	0	0	0	0	0	0	0	9.410540	-1.409332	-2.366727	-0.087891	0.452881	0.225830	0.094103	-0.014097	-0.023673	1.000000	-0.000008	0.000061	-0.000038	0.232837	0.160485	0.959183	0.884974	-0.443922	-0.140549	0.403246	0.881577	-0.245386
44881	0	0	0	0	0	0	0	0	9.410967	-1.408494	-2.365525	-0.082275	0.449707	0.228271	0.094107	-0.014090	-0.023662	1.000000	-0.000022	0.000071	-0.000044	0.232702	0.160398	0.959230	0.884977	-0.443946	-0.140454	0.403318	0.881580	-0.245255
44882	0	0	0	0	0	0	0	0	9.417953	-1.367399	-2.353107	-0.088623	0.451172	0.219482	0.094178	-0.013678	-0.023537	1.000000	-0.000018	0.000065	-0.000036	0.232579	0.160301	0.959276	0.884980	-0.443964	-0.140377	0.403382	0.881589	-0.245120
44883	0	0	0	0	0	0	0	0	9.401401	-1.348997	-2.352028	-0.080078	0.449707	0.219971	0.094012	-0.013494	-0.023525	1.000000	-0.000016	0.000057	-0.000044	0.232456	0.160240	0.959316	0.884988	-0.443979	-0.140285	0.403437	0.881593	-0.245016
44884	0	0	0	0	0	0	0	0	9.426855	-1.357983	-2.383511	-0.084473	0.449951	0.220947	0.094266	-0.013584	-0.023841	1.000000	0.000006	0.000066	-0.000041	0.232317	0.160141	0.959366	0.885013	-0.443952	-0.140206	0.403460	0.881624	-0.244864
44885	0	0	0	0	0	0	0	0	9.443062	-1.342089	-2.392985	-0.081299	0.447266	0.215576	0.094429	-0.013424	-0.023936	1.000000	0.000000	0.000065	-0.000032	0.232209	0.160054	0.959407	0.885028	-0.443942	-0.140145	0.403490	0.881645	-0.244740
44886	0	0	0	0	0	0	0	0	9.418416	-1.331915	-2.358935	-0.083984	0.448975	0.221680	0.094182	-0.013320	-0.023598	1.000000	0.000022	0.000084	-0.000013	0.232099	0.159898	0.959460	0.885055	-0.443895	-0.140123	0.403494	0.881697	-0.244546
44887	0	0	0	0	0	0	0	0	9.411157	-1.338937	-2.379420	-0.088623	0.446777	0.222168	0.094109	-0.013393	-0.023801	1.000000	0.000023	0.000064	-0.000045	0.231967	0.159825	0.959504	0.885095	-0.443841	-0.140047	0.403483	0.881738	-0.244417
