// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
49470	0	0	0	0	0	0	0	0	8.536980	-0.768574	-4.639028	-0.057617	0.445557	0.251465	0.085369	-0.007688	-0.046391	1.000000	0.000114	-0.000006	-0.000083	0.274747	0.393737	0.877203	0.887826	-0.454154	-0.074225	0.369161	0.799197	-0.474347
49471	0	0	0	0	0	0	0	0	8.507532	-0.752464	-4.630748	-0.053711	0.444336	0.252930	0.085075	-0.007525	-0.046309	1.000000	0.000080	0.000006	-0.000047	0.274659	0.393769	0.877216	0.887910	-0.453990	-0.074218	0.369022	0.799274	-0.474324
49472	0	0	0	0	0	0	0	0	8.531197	-0.755805	-4.685200	-0.062744	0.444824	0.252686	0.085310	-0.007559	-0.046856	1.000000	0.000065	0.000037	-0.000042	0.274564	0.393749	0.877255	0.887978	-0.453859	-0.074209	0.368930	0.799359	-0.474253
49473	0	0	0	0	0	0	0	0	8.522372	-0.726939	-4.701093	-0.061035	0.455078	0.253662	0.085222	-0.007269	-0.047014	1.000000	0.000034	0.000034	-0.000013	0.274515	0.393706	0.877290	0.888011	-0.453793	-0.074218	0.368888	0.799417	-0.474188
49474	0	0	0	0	0	0	0	0	8.519681	-0.710377	-4.670238	-0.053955	0.448242	0.257324	0.085195	-0.007106	-0.046705	1.000000	0.000016	0.000035	-0.000034	0.274430	0.393685	0.877326	0.888042	-0.453740	-0.074174	0.368877	0.799457	-0.474128
49475	0	0	0	0	0	0	0	0	8.493659	-0.710556	-4.691525	-0.063477	0.452637	0.249023	0.084934	-0.007107	-0.046921	1.000000	-0.000020	0.000063	-0.000001	0.274381	0.393584	0.877386	0.888028	-0.453771	-0.074153	0.368947	0.799489	-0.474020
49476	0	0	0	0	0	0	0	0	8.544010	-0.703106	-4.669968	-0.060791	0.436523	0.251953	0.085439	-0.007032	-0.046702	1.000000	-0.000023	0.000024	-0.000001	0.274365	0.393554	0.877405	0.888011	-0.453808	-0.074130	0.368999	0.799484	-0.473989
49477	0	0	0	0	0	0	0	0	8.570679	-0.702461	-4.647561	-0.060303	0.447266	0.252197	0.085706	-0.007025	-0.046477	1.000000	-0.000022	0.000012	0.000008	0.274371	0.393526	0.877415	0.887990	-0.453849	-0.074123	0.369045	0.799473	-0.473971
49478	0	0	0	0	0	0	0	0	8.576976	-0.724842	-4.654113	-0.064697	0.452881	0.246826	0.085769	-0.007251	-0.046543	1.000000	-0.000012	0.000023	-0.000018	0.274325	0.393518	0.877434	0.887991	-0.453855	-0.074077	0.369077	0.799474	-0.473944
49479	0	0	0	0	0	0	0	0	8.591469	-0.678715	-4.617932	-0.061279	0.445313	0.258057	0.085913	-0.006789	-0.046181	1.000000	-0.000002	0.000024	-0.000019	0.274274	0.393496	0.877459	0.888000	-0.453844	-0.074042	0.369094	0.799491	-0.473902
49480	0	0	0	0	0	0	0	0	8.591447	-0.678315	-4.618033	-0.063232	0.448975	0.250244	0.085916	-0.006785	-0.046177	1.000000	-0.000022	-0.000034	-0.000015	0.274273	0.393576	0.877423	0.887991	-0.453869	-0.073990	0.369115	0.799438	-0.473976
49481	0	0	0	0	0	0	0	0	8.611488	-0.654848	-4.589748	-0.064209	0.455566	0.253906	0.086117	-0.006550	-0.045894	1.000000	0.000019	-0.000044	-0.000023	0.274264	0.393667	0.877386	0.888018	-0.453821	-0.073966	0.369058	0.799420	-0.474050
