// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
24578	0	0	0	0	0	0	0	0	9.279923	0.297678	3.619299	-0.131592	-0.527832	-0.208740	0.092800	0.002969	0.036191	1.000000	0.000007	0.000018	-0.000083	0.138668	0.334674	0.932075	-0.949460	0.312544	0.029031	-0.281598	-0.888993	0.361100
24579	0	0	0	0	0	0	0	0	9.284814	0.265465	3.614530	-0.132080	-0.525146	-0.202881	0.092849	0.002647	0.036145	1.000000	-0.000007	0.000007	-0.000087	0.138837	0.334633	0.932065	-0.949431	0.312615	0.029188	-0.281610	-0.888984	0.361113
24580	0	0	0	0	0	0	0	0	9.273896	0.246597	3.622531	-0.135986	-0.529785	-0.201904	0.092739	0.002458	0.036225	1.000000	0.000001	0.000007	-0.000083	0.138999	0.334595	0.932054	-0.949407	0.312676	0.029341	-0.281614	-0.888977	0.361128
24581	0	0	0	0	0	0	0	0	9.284607	0.268630	3.614827	-0.134277	-0.531982	-0.209229	0.092847	0.002678	0.036147	1.000000	0.000003	0.000011	-0.000089	0.139175	0.334559	0.932041	-0.949383	0.312731	0.029509	-0.281606	-0.888971	0.361149
24582	0	0	0	0	0	0	0	0	9.335568	0.221914	3.635498	-0.120850	-0.530029	-0.208984	0.093356	0.002211	0.036354	1.000000	0.000001	0.000007	-0.000083	0.139336	0.334521	0.932031	-0.949360	0.312786	0.029663	-0.281603	-0.888966	0.361163
24583	0	0	0	0	0	0	0	0	9.341157	0.277574	3.632976	-0.130615	-0.525879	-0.205322	0.093413	0.002769	0.036327	1.000000	-0.000009	0.000029	-0.000075	0.139495	0.334526	0.932005	-0.949334	0.312852	0.029797	-0.281612	-0.888941	0.361218
24584	0	0	0	0	0	0	0	0	9.330032	0.258295	3.641563	-0.133057	-0.529541	-0.203369	0.093302	0.002578	0.036411	1.000000	0.000003	0.000047	-0.000050	0.139612	0.334583	0.931967	-0.949322	0.312880	0.029886	-0.281595	-0.888910	0.361309
24585	0	0	0	0	0	0	0	0	9.313761	0.272855	3.655366	-0.128906	-0.521240	-0.213623	0.093140	0.002721	0.036549	1.000000	-0.000003	0.000052	-0.000079	0.139792	0.334626	0.931925	-0.949298	0.312938	0.030031	-0.281586	-0.888873	0.361406
24586	0	0	0	0	0	0	0	0	9.313284	0.274225	3.656478	-0.131348	-0.528809	-0.199951	0.093135	0.002736	0.036559	1.000000	0.000006	0.000067	-0.000067	0.139950	0.334712	0.931870	-0.949284	0.312972	0.030150	-0.281558	-0.888829	0.361537
24587	0	0	0	0	0	0	0	0	9.323549	0.295852	3.649900	-0.125244	-0.525879	-0.206543	0.093238	0.002953	0.036492	1.000000	-0.000015	0.000071	-0.000065	0.140113	0.334797	0.931815	-0.949257	0.313042	0.030261	-0.281566	-0.888772	0.361670
