// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
49035	0	0	0	0	0	0	0	0	9.622964	2.126068	1.036083	-0.084229	-0.543213	-0.184082	0.096229	0.021250	0.010388	1.000000	0.000741	-0.000114	-0.000032	0.237860	0.019929	0.971095	-0.906058	0.364791	0.214443	-0.349974	-0.930876	0.104826
49036	0	0	0	0	0	0	0	0	9.658517	2.083192	1.013607	-0.093018	-0.544678	-0.192871	0.096585	0.020821	0.010163	1.000000	0.000765	-0.000109	-0.000029	0.232718	0.015989	0.972413	-0.901888	0.377695	0.209629	-0.363924	-0.925792	0.102316
49037	0	0	0	0	0	0	0	0	9.649020	2.106671	1.001650	-0.095215	-0.544678	-0.174561	0.096490	0.021057	0.010043	1.000000	0.000774	-0.000107	-0.000023	0.235242	0.018223	0.971766	-0.904885	0.369031	0.212131	-0.354746	-0.929238	0.103302
49038	0	0	0	0	0	0	0	0	9.634021	2.120734	0.967605	-0.093506	-0.540527	-0.172363	0.096339	0.021198	0.009704	1.000000	0.000777	-0.000122	-0.000020	0.235193	0.017982	0.971782	-0.905425	0.367588	0.212331	-0.353397	-0.929815	0.102735
49039	0	0	0	0	0	0	0	0	9.602856	2.136899	0.963391	-0.096436	-0.546387	-0.181152	0.096027	0.021360	0.009666	1.000000	0.000808	-0.000154	-0.000012	0.235088	0.017682	0.971813	-0.906004	0.366056	0.212508	-0.351980	-0.930425	0.102076
49040	0	0	0	0	0	0	0	0	9.603151	2.138474	0.956931	-0.089844	-0.545898	-0.172852	0.096030	0.021378	0.009602	1.000000	0.000820	-0.000156	0.000011	0.234959	0.017400	0.971849	-0.906585	0.364528	0.212655	-0.350567	-0.931030	0.101424
49041	0	0	0	0	0	0	0	0	9.621143	2.177745	0.957033	-0.099609	-0.546631	-0.182861	0.096210	0.021770	0.009602	1.000000	0.000825	-0.000140	0.000007	0.234850	0.017141	0.971880	-0.907165	0.362991	0.212810	-0.349137	-0.931635	0.100798
49042	0	0	0	0	0	0	0	0	9.643175	2.186186	0.942323	-0.091553	-0.544922	-0.172852	0.096430	0.021855	0.009453	1.000000	0.000799	-0.000129	0.000009	0.234745	0.016907	0.971910	-0.907726	0.361502	0.212954	-0.347747	-0.932218	0.100208
49043	0	0	0	0	0	0	0	0	9.782579	2.198680	0.950435	-0.094238	-0.550537	-0.172607	0.097824	0.021982	0.009536	1.000000	0.000783	-0.000151	0.000031	0.234588	0.016638	0.971953	-0.908284	0.360038	0.213057	-0.346395	-0.932789	0.099573
49044	0	0	0	0	0	0	0	0	9.766841	2.201944	0.974617	-0.096680	-0.546387	-0.172852	0.097666	0.022016	0.009776	1.000000	0.000727	-0.000145	0.000039	0.234417	0.016396	0.971998	-0.908805	0.358680	0.213126	-0.345142	-0.933317	0.098982
49045	0	0	0	0	0	0	0	0	9.730341	2.207314	0.948964	-0.099854	-0.546387	-0.177979	0.097301	0.022071	0.009516	1.000000	0.000674	-0.000114	0.000041	0.234272	0.016198	0.972036	-0.909287	0.357416	0.213193	-0.343968	-0.933805	0.098461
49046	0	0	0	0	0	0	0	0	9.741873	2.227063	0.987246	-0.090576	-0.548584	-0.170654	0.097417	0.022267	0.009899	1.000000	0.000657	-0.000120	0.000029	0.234137	0.015995	0.972072	-0.909752	0.356187	0.213266	-0.342829	-0.934278	0.097948
