// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
00199	0	0	0	0	0	0	0	0	9.375225	1.718861	-2.389852	-0.231201	0.400635	0.235352	0.093752	0.017185	-0.023902	1.000000	0.000088	0.000055	-0.000061	-0.053860	0.294703	0.954070	0.898829	-0.401897	0.174884	0.434977	0.866965	-0.243241
00200	0	0	0	0	0	0	0	0	9.370826	1.685449	-2.391246	-0.229248	0.398926	0.231201	0.093708	0.016851	-0.023917	1.000000	0.000084	0.000061	-0.000064	-0.052175	0.293335	0.954585	0.897003	-0.406379	0.173904	0.438935	0.865339	-0.241919
00201	0	0	0	0	0	0	0	0	9.363578	1.703659	-2.374898	-0.230225	0.388184	0.240967	0.093635	0.017033	-0.023753	1.000000	0.000092	0.000065	-0.000066	-0.052351	0.293277	0.954593	0.897076	-0.406181	0.173986	0.438764	0.865451	-0.241828
00202	0	0	0	0	0	0	0	0	9.423004	1.696597	-2.375806	-0.232666	0.391846	0.237305	0.094229	0.016964	-0.023763	1.000000	0.000091	0.000070	-0.000039	-0.052477	0.293189	0.954613	0.897151	-0.406004	0.174014	0.438596	0.865564	-0.241729
00203	0	0	0	0	0	0	0	0	9.378519	1.670018	-2.403911	-0.230225	0.385498	0.235840	0.093785	0.016695	-0.024044	1.000000	0.000108	0.000068	-0.000080	-0.052681	0.293137	0.954618	0.897238	-0.405769	0.174115	0.438394	0.865692	-0.241637
00204	0	0	0	0	0	0	0	0	9.388510	1.736267	-2.356308	-0.236816	0.401855	0.239502	0.093884	0.017360	-0.023569	1.000000	0.000083	0.000081	-0.000044	-0.052830	0.293031	0.954642	0.897306	-0.405600	0.174158	0.438236	0.865807	-0.241511
00205	0	0	0	0	0	0	0	0	9.403376	1.701961	-2.386119	-0.228027	0.382080	0.232178	0.094033	0.017016	-0.023866	1.000000	0.000109	0.000070	-0.000061	-0.053001	0.292960	0.954654	0.897395	-0.405374	0.174221	0.438032	0.865936	-0.241416
00206	0	0	0	0	0	0	0	0	9.396142	1.719990	-2.369782	-0.236816	0.387451	0.236816	0.093961	0.017197	-0.023702	1.000000	0.000094	0.000063	-0.000055	-0.053154	0.292897	0.954666	0.897472	-0.405179	0.174281	0.437856	0.866050	-0.241330
00207	0	0	0	0	0	0	0	0	9.396257	1.720620	-2.368870	-0.233398	0.389404	0.236572	0.093962	0.017203	-0.023694	1.000000	0.000090	0.000068	-0.000058	-0.053318	0.292825	0.954678	0.897545	-0.404988	0.174348	0.437687	0.866163	-0.241231
00208	0	0	0	0	0	0	0	0	9.364501	1.708087	-2.368066	-0.233398	0.397705	0.238525	0.093645	0.017077	-0.023686	1.000000	0.000080	0.000067	-0.000067	-0.053496	0.292762	0.954688	0.897608	-0.404810	0.174436	0.437536	0.866267	-0.241130
