// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
52232	0	0	0	0	0	0	0	0	8.993882	-2.729252	3.231632	-0.270996	-0.444824	-0.217773	0.089940	-0.027295	0.032311	1.000000	0.000034	0.000049	-0.000019	-0.159537	0.394534	0.904926	-0.927118	0.255011	-0.274631	-0.339117	-0.882787	0.325096
52233	0	0	0	0	0	0	0	0	8.988947	-2.751259	3.224944	-0.273926	-0.433350	-0.220703	0.089890	-0.027516	0.032244	1.000000	0.000035	0.000050	-0.000028	-0.161225	0.394906	0.904464	-0.928217	0.250676	-0.274909	-0.335291	-0.883861	0.326143
52234	0	0	0	0	0	0	0	0	9.017184	-2.733586	3.235979	-0.277344	-0.436523	-0.223145	0.090172	-0.027340	0.032355	1.000000	0.000034	0.000039	-0.000030	-0.161144	0.394961	0.904455	-0.928249	0.250639	-0.274834	-0.335241	-0.883847	0.326233
52235	0	0	0	0	0	0	0	0	8.969860	-2.721359	3.232294	-0.280029	-0.435791	-0.216797	0.089699	-0.027218	0.032319	1.000000	0.000049	0.000032	-0.000027	-0.161078	0.395011	0.904444	-0.928284	0.250585	-0.274766	-0.335176	-0.883840	0.326319
52236	0	0	0	0	0	0	0	0	8.988608	-2.749041	3.227778	-0.281982	-0.443359	-0.224854	0.089887	-0.027493	0.032272	1.000000	0.000045	0.000047	-0.000017	-0.161015	0.395087	0.904423	-0.928319	0.250519	-0.274706	-0.335108	-0.883825	0.326429
52237	0	0	0	0	0	0	0	0	8.965597	-2.726970	3.257457	-0.277588	-0.442383	-0.222900	0.089657	-0.027274	0.032568	1.000000	0.000042	0.000056	-0.000036	-0.160911	0.395167	0.904406	-0.928359	0.250474	-0.274613	-0.335049	-0.883802	0.326553
52238	0	0	0	0	0	0	0	0	8.941859	-2.720385	3.256209	-0.274414	-0.440186	-0.219238	0.089419	-0.027208	0.032558	1.000000	0.000049	0.000032	-0.000027	-0.160839	0.395210	0.904400	-0.928401	0.250408	-0.274532	-0.334967	-0.883801	0.326638
52239	0	0	0	0	0	0	0	0	8.941781	-2.719624	3.257057	-0.272705	-0.429199	-0.219238	0.089418	-0.027200	0.032566	1.000000	0.000023	0.000041	-0.000032	-0.160753	0.395268	0.904390	-0.928426	0.250392	-0.274461	-0.334938	-0.883780	0.326726
52240	0	0	0	0	0	0	0	0	8.964521	-2.740224	3.229413	-0.278564	-0.438477	-0.222168	0.089646	-0.027406	0.032290	1.000000	0.000023	0.000041	-0.000032	-0.160667	0.395324	0.904381	-0.928452	0.250376	-0.274388	-0.334908	-0.883759	0.326812
52241	0	0	0	0	0	0	0	0	8.965316	-2.723728	3.260940	-0.281250	-0.440918	-0.227783	0.089653	-0.027243	0.032606	1.000000	0.000018	0.000029	-0.000054	-0.160550	0.395351	0.904390	-0.928481	0.250386	-0.274282	-0.334884	-0.883745	0.326876
