// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
33748	0	0	0	0	0	0	0	0	8.563818	0.110868	-4.700895	-0.134521	0.450684	0.200928	0.085635	0.001105	-0.047014	1.000000	-0.000057	0.000063	-0.000010	0.129949	0.463481	0.876527	0.957043	-0.289726	0.011312	0.259195	0.837404	-0.481220
33749	0	0	0	0	0	0	0	0	8.541438	0.111415	-4.773748	-0.130859	0.451172	0.199951	0.085413	0.001111	-0.047741	1.000000	-0.000036	0.000039	-0.000013	0.130625	0.466823	0.874651	0.957272	-0.288968	0.011265	0.258005	0.835807	-0.484623
33750	0	0	0	0	0	0	0	0	8.529704	0.128109	-4.744904	-0.130859	0.448975	0.197266	0.085294	0.001278	-0.047454	1.000000	-0.000022	0.000058	-0.000025	0.130547	0.466741	0.874706	0.957267	-0.288982	0.011331	0.258063	0.835848	-0.484521
33751	0	0	0	0	0	0	0	0	8.543169	0.108335	-4.747864	-0.129883	0.441650	0.203369	0.085429	0.001081	-0.047484	1.000000	-0.000018	0.000061	-0.000019	0.130487	0.466649	0.874764	0.957264	-0.288993	0.011372	0.258107	0.835896	-0.484416
33752	0	0	0	0	0	0	0	0	8.542971	0.113174	-4.770962	-0.139893	0.452148	0.195801	0.085427	0.001128	-0.047714	1.000000	-0.000027	0.000048	-0.000025	0.130413	0.466584	0.874810	0.957256	-0.289015	0.011443	0.258172	0.835925	-0.484332
33753	0	0	0	0	0	0	0	0	8.544193	0.109715	-4.745990	-0.139648	0.447510	0.200195	0.085439	0.001093	-0.047465	1.000000	-0.000027	0.000061	-0.000037	0.130312	0.466504	0.874868	0.957252	-0.289026	0.011534	0.258240	0.835965	-0.484225
33754	0	0	0	0	0	0	0	0	8.523256	0.101972	-4.770808	-0.132813	0.443848	0.201416	0.085231	0.001016	-0.047712	1.000000	-0.000023	0.000040	-0.000032	0.130229	0.466455	0.874906	0.957248	-0.289035	0.011613	0.258295	0.835990	-0.484154
33755	0	0	0	0	0	0	0	0	8.530736	0.140083	-4.788485	-0.135010	0.448242	0.201904	0.085305	0.001398	-0.047889	1.000000	-0.000018	0.000043	-0.000026	0.130158	0.466401	0.874945	0.957246	-0.289041	0.011676	0.258341	0.836018	-0.484081
33756	0	0	0	0	0	0	0	0	8.544676	0.116192	-4.767837	-0.135254	0.447754	0.195801	0.085446	0.001158	-0.047681	1.000000	-0.000019	0.000026	-0.000034	0.130079	0.466378	0.874969	0.957244	-0.289041	0.011754	0.258384	0.836030	-0.484036
33757	0	0	0	0	0	0	0	0	8.502764	0.095683	-4.794825	-0.141113	0.456543	0.196533	0.085027	0.000952	-0.047950	1.000000	-0.000037	0.000018	-0.000040	0.129996	0.466379	0.874981	0.957235	-0.289067	0.011861	0.258460	0.836021	-0.484012
