// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
36342	0	0	0	0	0	0	0	0	9.798941	0.471023	-0.923299	-0.165039	-0.087402	0.581787	0.097991	0.004705	-0.009224	1.000000	-0.000017	-0.000097	-0.000054	0.100958	0.029144	0.994464	-0.187069	-0.981186	0.047746	0.977145	-0.190854	-0.093606
36343	0	0	0	0	0	0	0	0	9.781858	0.455672	-0.931667	-0.168701	-0.087646	0.576416	0.097820	0.004552	-0.009308	1.000000	-0.000033	-0.000091	-0.000048	0.101736	0.027294	0.994437	-0.189166	-0.980854	0.046273	0.976661	-0.192821	-0.094625
36344	0	0	0	0	0	0	0	0	9.790783	0.471688	-0.903742	-0.158203	-0.091064	0.584229	0.097909	0.004713	-0.009029	1.000000	-0.000034	-0.000091	-0.000039	0.101437	0.028220	0.994442	-0.188235	-0.980997	0.047040	0.976872	-0.191961	-0.094198
36345	0	0	0	0	0	0	0	0	9.798297	0.473829	-0.928684	-0.174561	-0.087158	0.577148	0.097984	0.004734	-0.009277	1.000000	-0.000037	-0.000098	-0.000040	0.101644	0.028262	0.994419	-0.188299	-0.980980	0.047127	0.976838	-0.192038	-0.094389
36346	0	0	0	0	0	0	0	0	9.781208	0.458451	-0.937115	-0.154541	-0.090820	0.576416	0.097813	0.004579	-0.009362	1.000000	-0.000034	-0.000098	-0.000057	0.101858	0.028337	0.994395	-0.188357	-0.980963	0.047248	0.976804	-0.192114	-0.094582
36347	0	0	0	0	0	0	0	0	9.780979	0.459563	-0.938961	-0.162354	-0.083008	0.581787	0.097811	0.004590	-0.009381	1.000000	-0.000042	-0.000095	-0.000049	0.102062	0.028398	0.994373	-0.188430	-0.980944	0.047355	0.976769	-0.192203	-0.094766
36348	0	0	0	0	0	0	0	0	9.796652	0.442627	-0.936362	-0.163330	-0.083984	0.581787	0.097968	0.004420	-0.009356	1.000000	-0.000070	-0.000082	-0.000052	0.102243	0.028469	0.994352	-0.188556	-0.980914	0.047472	0.976726	-0.192345	-0.094923
36349	0	0	0	0	0	0	0	0	9.764676	0.479872	-0.946424	-0.154541	-0.088867	0.588135	0.097648	0.004793	-0.009457	1.000000	-0.000077	-0.000079	-0.000053	0.102417	0.028542	0.994332	-0.188696	-0.980882	0.047592	0.976680	-0.192501	-0.095073
36350	0	0	0	0	0	0	0	0	9.820829	0.462662	-0.955848	-0.167969	-0.089844	0.575684	0.098209	0.004621	-0.009552	1.000000	-0.000099	-0.000070	-0.000047	0.102572	0.028607	0.994314	-0.188881	-0.980841	0.047704	0.976628	-0.192700	-0.095204
36351	0	0	0	0	0	0	0	0	9.804764	0.481748	-0.961360	-0.166016	-0.081787	0.577148	0.098048	0.004813	-0.009608	1.000000	-0.000108	-0.000067	-0.000040	0.102719	0.028659	0.994298	-0.189083	-0.980797	0.047804	0.976574	-0.192915	-0.095327
36352	0	0	0	0	0	0	0	0	9.787756	0.466409	-0.968914	-0.164063	-0.091309	0.579346	0.097878	0.004658	-0.009685	1.000000	-0.000115	-0.000047	-0.000047	0.102830	0.028732	0.994284	-0.189297	-0.980750	0.047918	0.976521	-0.193143	-0.095412
36353	0	0	0	0	0	0	0	0	9.811238	0.450727	-0.988398	-0.168457	-0.090820	0.579834	0.098113	0.004503	-0.009882	1.000000	-0.000107	-0.000026	-0.000035	0.102894	0.028792	0.994276	-0.189499	-0.980706	0.048009	0.976475	-0.193354	-0.095453
36354	0	0	0	0	0	0	0	0	9.787566	0.468295	-0.969920	-0.156982	-0.091553	0.578125	0.097876	0.004679	-0.009697	1.000000	-0.000125	-0.000027	-0.000030	0.102965	0.028836	0.994267	-0.189738	-0.980656	0.048090	0.976421	-0.193601	-0.095502
36355	0	0	0	0	0	0	0	0	9.810572	0.472925	-1.039692	-0.166504	-0.089111	0.579590	0.098106	0.004727	-0.010395	1.000000	-0.000136	-0.000024	-0.000006	0.103015	0.028838	0.994262	-0.190002	-0.980603	0.048128	0.976364	-0.193870	-0.095538
36356	0	0	0	0	0	0	0	0	9.795139	0.470729	-0.993703	-0.158203	-0.084717	0.576172	0.097952	0.004704	-0.009936	1.000000	-0.000114	-0.000016	-0.000019	0.103072	0.028861	0.994255	-0.190220	-0.980558	0.048183	0.976316	-0.194094	-0.095578
36357	0	0	0	0	0	0	0	0	9.746452	0.490891	-1.008798	-0.168945	-0.088867	0.578613	0.097465	0.004907	-0.010088	1.000000	-0.000144	-0.000004	-0.000005	0.103082	0.028870	0.994254	-0.190501	-0.980502	0.048221	0.976260	-0.194377	-0.095572
36358	0	0	0	0	0	0	0	0	9.745486	0.456991	-1.011004	-0.161377	-0.093018	0.583496	0.097455	0.004567	-0.010111	1.000000	-0.000139	0.000004	-0.000020	0.103114	0.028903	0.994250	-0.190766	-0.980447	0.048286	0.976205	-0.194648	-0.095584
36359	0	0	0	0	0	0	0	0	9.746424	0.491994	-1.008524	-0.155029	-0.092529	0.581055	0.097464	0.004918	-0.010086	1.000000	-0.000126	-0.000003	-0.000011	0.103124	0.028923	0.994248	-0.191010	-0.980397	0.048332	0.976156	-0.194896	-0.095578
36360	0	0	0	0	0	0	0	0	9.769997	0.475778	-1.027404	-0.165039	-0.091797	0.578369	0.097700	0.004756	-0.010274	1.000000	-0.000119	-0.000006	-0.000010	0.103186	0.028930	0.994241	-0.191239	-0.980351	0.048373	0.976105	-0.195129	-0.095626
36361	0	0	0	0	0	0	0	0	9.755565	0.507826	-0.978644	-0.157959	-0.095703	0.583008	0.097556	0.005077	-0.009788	1.000000	-0.000132	0.000007	-0.000002	0.103173	0.028936	0.994242	-0.191495	-0.980299	0.048402	0.976056	-0.195387	-0.095599
36362	0	0	0	0	0	0	0	0	9.754085	0.494423	-1.031420	-0.168457	-0.087158	0.577881	0.097541	0.004943	-0.010314	1.000000	-0.000125	-0.000013	0.000005	0.103260	0.028911	0.994234	-0.191737	-0.980251	0.048418	0.975999	-0.195631	-0.095677
36363	0	0	0	0	0	0	0	0	9.754078	0.494691	-1.031354	-0.164795	-0.094482	0.578369	0.097541	0.004945	-0.010315	1.000000	-0.000113	0.000008	-0.000008	0.103247	0.028929	0.994235	-0.191957	-0.980206	0.048455	0.975957	-0.195853	-0.095650
36364	0	0	0	0	0	0	0	0	9.786849	0.493449	-1.020226	-0.158691	-0.088135	0.576904	0.097868	0.004932	-0.010204	1.000000	-0.000127	0.000014	-0.000009	0.103308	0.028944	0.994228	-0.192199	-0.980156	0.048506	0.975903	-0.196101	-0.095695
36365	0	0	0	0	0	0	0	0	9.787831	0.528274	-1.017315	-0.168701	-0.088867	0.576416	0.097878	0.005281	-0.010176	1.000000	-0.000115	0.000025	-0.000006	0.103261	0.028966	0.994232	-0.192422	-0.980111	0.048540	0.975864	-0.196324	-0.095633
36366	0	0	0	0	0	0	0	0	9.803796	0.510662	-1.012301	-0.153564	-0.083496	0.582764	0.098038	0.005104	-0.010128	1.000000	-0.000121	0.000046	-0.000013	0.103282	0.029007	0.994229	-0.192651	-0.980063	0.048607	0.975817	-0.196559	-0.095634
36367	0	0	0	0	0	0	0	0	9.787034	0.494679	-1.017851	-0.163818	-0.089844	0.580566	0.097870	0.004945	-0.010184	1.000000	-0.000113	0.000050	-0.000003	0.103186	0.029034	0.994238	-0.192870	-0.980018	0.048635	0.975784	-0.196777	-0.095525
36368	0	0	0	0	0	0	0	0	9.788099	0.529346	-1.014172	-0.170654	-0.082275	0.573242	0.097880	0.005293	-0.010149	1.000000	-0.000097	0.000068	0.000001	0.103179	0.029058	0.994238	-0.193054	-0.979980	0.048676	0.975748	-0.196964	-0.095504
36369	0	0	0	0	0	0	0	0	9.778138	0.480219	-1.044918	-0.159180	-0.083252	0.576172	0.097781	0.004800	-0.010456	1.000000	-0.000096	0.000068	-0.000007	0.103049	0.029099	0.994251	-0.193239	-0.979942	0.048709	0.975725	-0.197147	-0.095359
36370	0	0	0	0	0	0	0	0	9.804265	0.511899	-1.007128	-0.173096	-0.095459	0.576904	0.098042	0.005117	-0.010078	1.000000	-0.000096	0.000068	-0.000007	0.103062	0.029142	0.994248	-0.193417	-0.979904	0.048771	0.975689	-0.197331	-0.095354
36371	0	0	0	0	0	0	0	0	9.779827	0.494361	-0.989375	-0.159424	-0.091309	0.583984	0.097798	0.004943	-0.009899	1.000000	-0.000096	0.000050	-0.000001	0.102963	0.029163	0.994258	-0.193604	-0.979866	0.048790	0.975662	-0.197516	-0.095244
36372	0	0	0	0	0	0	0	0	9.787617	0.496216	-1.011478	-0.163330	-0.086182	0.568359	0.097876	0.004959	-0.010120	1.000000	-0.000113	0.000043	-0.000021	0.103051	0.029231	0.994246	-0.193814	-0.979819	0.048895	0.975611	-0.197738	-0.095306
36373	0	0	0	0	0	0	0	0	9.803104	0.499645	-1.056797	-0.153809	-0.090332	0.584961	0.098031	0.004994	-0.010572	1.000000	-0.000107	0.000040	-0.000012	0.102978	0.029270	0.994253	-0.194021	-0.979776	0.048940	0.975577	-0.197946	-0.095216
36374	0	0	0	0	0	0	0	0	9.835918	0.498420	-1.045127	-0.159668	-0.083984	0.579102	0.098359	0.004982	-0.010455	1.000000	-0.000100	0.000037	-0.000011	0.103090	0.029311	0.994240	-0.194206	-0.979735	0.049020	0.975529	-0.198141	-0.095308
36375	0	0	0	0	0	0	0	0	9.829211	0.531825	-1.018712	-0.166016	-0.092285	0.583740	0.098292	0.005316	-0.010191	1.000000	-0.000100	0.000037	-0.000011	0.103023	0.029347	0.994246	-0.194400	-0.979695	0.049061	0.975497	-0.198335	-0.095226
36376	0	0	0	0	0	0	0	0	9.811972	0.536946	-1.074770	-0.151855	-0.098633	0.585693	0.098119	0.005366	-0.010754	1.000000	-0.000117	0.000053	-0.000020	0.103135	0.029414	0.994232	-0.194613	-0.979647	0.049171	0.975443	-0.198562	-0.095311
36377	0	0	0	0	0	0	0	0	9.844824	0.535895	-1.062637	-0.169189	-0.088867	0.577393	0.098448	0.005356	-0.010634	1.000000	-0.000111	0.000067	-0.000018	0.103011	0.029477	0.994243	-0.194827	-0.979602	0.049228	0.975413	-0.198776	-0.095166
36378	0	0	0	0	0	0	0	0	9.838154	0.569401	-1.035681	-0.158691	-0.098877	0.575439	0.098381	0.005692	-0.010363	1.000000	-0.000090	0.000058	-0.000016	0.103148	0.029554	0.994227	-0.194991	-0.979563	0.049348	0.975366	-0.198955	-0.095277
36379	0	0	0	0	0	0	0	0	9.845482	0.515916	-1.009868	-0.159180	-0.092529	0.576904	0.098455	0.005157	-0.010103	1.000000	-0.000065	0.000039	-0.000014	0.103079	0.029597	0.994233	-0.195115	-0.979536	0.049389	0.975349	-0.199081	-0.095195
36380	0	0	0	0	0	0	0	0	9.796861	0.536108	-1.024413	-0.166016	-0.094238	0.577148	0.097969	0.005359	-0.010245	1.000000	-0.000038	0.000002	-0.000022	0.103322	0.029683	0.994205	-0.195177	-0.979517	0.049528	0.975310	-0.199163	-0.095413
36381	0	0	0	0	0	0	0	0	9.771814	0.539632	-1.058452	-0.154785	-0.095947	0.586914	0.097718	0.005395	-0.010583	1.000000	-0.000040	-0.000016	-0.000007	0.103356	0.029691	0.994201	-0.195253	-0.979500	0.049550	0.975292	-0.199242	-0.095440
36382	0	0	0	0	0	0	0	0	9.796313	0.557921	-1.075221	-0.165039	-0.092041	0.582275	0.097964	0.005576	-0.010750	1.000000	-0.000022	-0.000021	-0.000031	0.103695	0.029785	0.994163	-0.195279	-0.979487	0.049713	0.975251	-0.199294	-0.095751
36383	0	0	0	0	0	0	0	0	9.771668	0.540730	-1.059238	-0.160889	-0.096680	0.580078	0.097717	0.005404	-0.010590	1.000000	-0.000024	-0.000028	-0.000032	0.103763	0.029836	0.994154	-0.195320	-0.979475	0.049782	0.975235	-0.199344	-0.095805
36384	0	0	0	0	0	0	0	0	9.779299	0.542915	-1.082809	-0.156006	-0.093018	0.571289	0.097793	0.005425	-0.010826	1.000000	-0.000038	-0.000022	-0.000033	0.104119	0.029942	0.994114	-0.195378	-0.979454	0.049963	0.975185	-0.199430	-0.096130
36385	0	0	0	0	0	0	0	0	9.770108	0.528684	-1.112952	-0.166016	-0.090332	0.580078	0.097701	0.005284	-0.011128	1.000000	-0.000012	-0.000017	-0.000029	0.104164	0.029992	0.994108	-0.195396	-0.979448	0.050023	0.975177	-0.199455	-0.096163
36386	0	0	0	0	0	0	0	0	9.793663	0.512789	-1.132236	-0.166016	-0.089111	0.588623	0.097937	0.005124	-0.011321	1.000000	-0.000010	-0.000017	-0.000037	0.104499	0.030102	0.994069	-0.195392	-0.979440	0.050199	0.975142	-0.199479	-0.096469
36387	0	0	0	0	0	0	0	0	9.801774	0.494073	-1.105323	-0.170410	-0.085205	0.584473	0.098018	0.004936	-0.011051	1.000000	-0.000002	-0.000020	-0.000045	0.104556	0.030181	0.994061	-0.195387	-0.979436	0.050288	0.975137	-0.199485	-0.096509
36388	0	0	0	0	0	0	0	0	9.762162	0.529622	-1.090695	-0.159912	-0.090088	0.579834	0.097622	0.005291	-0.010907	1.000000	0.000026	0.000003	-0.000055	0.104953	0.030294	0.994016	-0.195305	-0.979443	0.050471	0.975111	-0.199433	-0.096879
36389	0	0	0	0	0	0	0	0	9.768893	0.497629	-1.116508	-0.155273	-0.096191	0.581299	0.097689	0.004972	-0.011163	1.000000	-0.000002	-0.000020	-0.000045	0.105010	0.030373	0.994007	-0.195300	-0.979439	0.050560	0.975106	-0.199439	-0.096919
36390	0	0	0	0	0	0	0	0	9.752888	0.516687	-1.120976	-0.175049	-0.095215	0.581299	0.097529	0.005161	-0.011209	1.000000	0.000004	-0.000012	-0.000060	0.105431	0.030515	0.993958	-0.195260	-0.979436	0.050781	0.975068	-0.199435	-0.097304
36391	0	0	0	0	0	0	0	0	9.768711	0.499871	-1.117099	-0.154053	-0.090332	0.583008	0.097688	0.004992	-0.011169	1.000000	0.000012	-0.000015	-0.000067	0.105487	0.030641	0.993948	-0.195223	-0.979436	0.050913	0.975069	-0.199413	-0.097336
36392	0	0	0	0	0	0	0	0	9.760908	0.499673	-1.094190	-0.168945	-0.090576	0.581299	0.097609	0.004990	-0.010941	1.000000	0.000008	-0.000005	-0.000067	0.105920	0.030789	0.993898	-0.195179	-0.979433	0.051141	0.975031	-0.199405	-0.097732
36393	0	0	0	0	0	0	0	0	9.760862	0.500854	-1.094061	-0.159180	-0.095703	0.576660	0.097609	0.005003	-0.010942	1.000000	0.000008	0.000019	-0.000056	0.105905	0.030906	0.993896	-0.195152	-0.979433	0.051251	0.975038	-0.199388	-0.097695
36394	0	0	0	0	0	0	0	0	9.760856	0.501971	-1.093597	-0.152588	-0.093750	0.577148	0.097609	0.005014	-0.010939	1.000000	-0.000013	0.000028	-0.000058	0.106240	0.031046	0.993856	-0.195150	-0.979423	0.051456	0.975002	-0.199417	-0.097995
36395	0	0	0	0	0	0	0	0	9.793591	0.501481	-1.082341	-0.171143	-0.092529	0.582764	0.097936	0.005009	-0.010825	1.000000	-0.000002	0.000015	-0.000058	0.106233	0.031165	0.993853	-0.195141	-0.979418	0.051571	0.975005	-0.199420	-0.097965
36396	0	0	0	0	0	0	0	0	9.776782	0.486113	-1.088480	-0.156982	-0.093262	0.584229	0.097768	0.004857	-0.010889	1.000000	-0.000001	0.000039	-0.000047	0.106560	0.031275	0.993814	-0.195116	-0.979414	0.051743	0.974974	-0.199423	-0.098264
36397	0	0	0	0	0	0	0	0	9.800458	0.470625	-1.106735	-0.163818	-0.089111	0.575439	0.098004	0.004700	-0.011071	1.000000	0.000015	0.000033	-0.000062	0.106519	0.031410	0.993814	-0.195074	-0.979416	0.051863	0.974987	-0.199392	-0.098199
36398	0	0	0	0	0	0	0	0	9.809565	0.486616	-1.076345	-0.167236	-0.098389	0.574463	0.098096	0.004861	-0.010766	1.000000	0.000021	0.000030	-0.000053	0.106861	0.031498	0.993775	-0.194997	-0.979424	0.052011	0.974965	-0.199342	-0.098520
