// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
40404	0	0	0	0	0	0	0	0	9.702531	0.723956	-1.525727	-0.195068	0.407471	0.257324	0.097024	0.007237	-0.015266	1.000000	0.000049	0.000096	-0.000032	0.017512	0.170653	0.985176	0.855803	-0.512056	0.073486	0.517006	0.841829	-0.155012
40405	0	0	0	0	0	0	0	0	9.716537	0.708700	-1.468059	-0.191162	0.414063	0.254150	0.097164	0.007083	-0.014688	1.000000	0.000034	0.000083	-0.000044	0.014467	0.164882	0.986207	0.859849	-0.505461	0.071893	0.510343	0.846949	-0.149086
40406	0	0	0	0	0	0	0	0	9.687801	0.721096	-1.541102	-0.194580	0.406982	0.259766	0.096877	0.007209	-0.015420	1.000000	0.000024	0.000091	-0.000023	0.015896	0.167710	0.985708	0.857913	-0.508624	0.072703	0.513548	0.844497	-0.151966
40407	0	0	0	0	0	0	0	0	9.703198	0.725610	-1.520689	-0.195557	0.411377	0.255371	0.097031	0.007253	-0.015215	1.000000	0.000031	0.000090	-0.000035	0.015743	0.167594	0.985730	0.857947	-0.508560	0.072764	0.513498	0.844558	-0.151793
40408	0	0	0	0	0	0	0	0	9.686846	0.702312	-1.500521	-0.192383	0.412598	0.255615	0.096868	0.007020	-0.015013	1.000000	0.000019	0.000078	-0.000038	0.015593	0.167505	0.985748	0.857964	-0.508519	0.072839	0.513473	0.844601	-0.151642
40409	0	0	0	0	0	0	0	0	9.721158	0.706877	-1.495738	-0.192139	0.409180	0.256836	0.097211	0.007066	-0.014964	1.000000	0.000025	0.000072	-0.000037	0.015455	0.167421	0.985764	0.857991	-0.508465	0.072905	0.513432	0.844650	-0.151504
40410	0	0	0	0	0	0	0	0	9.718871	0.731584	-1.497726	-0.195068	0.407471	0.252197	0.097188	0.007313	-0.014983	1.000000	0.000048	0.000061	-0.000039	0.015326	0.167357	0.985777	0.858041	-0.508371	0.072967	0.513352	0.844719	-0.151390
40411	0	0	0	0	0	0	0	0	9.703878	0.728105	-1.515147	-0.194336	0.411377	0.260498	0.097038	0.007278	-0.015159	1.000000	0.000043	0.000079	-0.000034	0.015187	0.167258	0.985796	0.858087	-0.508286	0.073020	0.513280	0.844790	-0.151242
40412	0	0	0	0	0	0	0	0	9.701597	0.752824	-1.517086	-0.197266	0.400391	0.261475	0.097015	0.007524	-0.015177	1.000000	0.000023	0.000060	-0.000043	0.015052	0.167202	0.985808	0.858112	-0.508232	0.073098	0.513241	0.844833	-0.151128
40413	0	0	0	0	0	0	0	0	9.702777	0.709369	-1.475294	-0.197510	0.410889	0.255127	0.097027	0.007092	-0.014760	1.000000	0.000032	0.000074	-0.000018	0.014946	0.167095	0.985828	0.858146	-0.508172	0.073123	0.513189	0.844891	-0.150987
40414	0	0	0	0	0	0	0	0	9.719515	0.733909	-1.492396	-0.197998	0.405518	0.262695	0.097194	0.007334	-0.014932	1.000000	0.000030	0.000082	-0.000054	0.014768	0.167014	0.985844	0.858178	-0.508103	0.073223	0.513139	0.844949	-0.150832
40415	0	0	0	0	0	0	0	0	9.706988	0.706497	-1.506414	-0.198975	0.407471	0.257568	0.097069	0.007063	-0.015071	1.000000	0.000039	0.000073	-0.000030	0.014642	0.166921	0.985862	0.858219	-0.508027	0.073271	0.513074	0.845013	-0.150693
