// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
56636	0	0	0	0	0	0	0	0	9.543972	0.953648	-2.179685	-0.206787	0.428467	0.199951	0.095440	0.009533	-0.021799	1.000000	0.000031	0.000021	-0.000044	-0.007902	0.237225	0.971423	0.924116	-0.369405	0.097727	0.382031	0.898479	-0.216304
56637	0	0	0	0	0	0	0	0	9.542305	0.954979	-2.144832	-0.209229	0.432373	0.200684	0.095423	0.009544	-0.021450	1.000000	0.000034	0.000024	-0.000063	-0.008037	0.237230	0.971420	0.924141	-0.369313	0.097835	0.381967	0.898515	-0.216266
56638	0	0	0	0	0	0	0	0	9.533397	0.970048	-2.162463	-0.209717	0.424072	0.196533	0.095334	0.009696	-0.021625	1.000000	0.000056	0.000013	-0.000065	-0.008166	0.237254	0.971413	0.924183	-0.369181	0.097937	0.381864	0.898563	-0.216252
56639	0	0	0	0	0	0	0	0	9.513156	0.957370	-2.163122	-0.202148	0.427246	0.205322	0.095132	0.009568	-0.021632	1.000000	0.000044	0.000011	-0.000070	-0.008303	0.237289	0.971404	0.924215	-0.369069	0.098054	0.381782	0.898600	-0.216242
56640	0	0	0	0	0	0	0	0	9.532492	0.930016	-2.161578	-0.204346	0.429688	0.200195	0.095325	0.009294	-0.021617	1.000000	0.000092	0.000026	-0.000085	-0.008479	0.237305	0.971398	0.924284	-0.368863	0.098178	0.381611	0.898680	-0.216209
56641	0	0	0	0	0	0	0	0	9.513034	0.959754	-2.162604	-0.210205	0.431885	0.203857	0.095131	0.009592	-0.021627	1.000000	0.000082	0.000022	-0.000082	-0.008643	0.237333	0.971390	0.924345	-0.368677	0.098300	0.381459	0.898749	-0.216191
56642	0	0	0	0	0	0	0	0	9.501700	0.933246	-2.145136	-0.208984	0.426270	0.206299	0.095017	0.009326	-0.021454	1.000000	0.000084	0.000032	-0.000090	-0.008832	0.237342	0.971386	0.924408	-0.368484	0.098438	0.381303	0.898826	-0.216146
56643	0	0	0	0	0	0	0	0	9.520149	0.948823	-2.109419	-0.207275	0.424805	0.202881	0.095202	0.009481	-0.021096	1.000000	0.000084	0.000032	-0.000090	-0.009013	0.237362	0.971379	0.924471	-0.368289	0.098572	0.381146	0.898901	-0.216115
56644	0	0	0	0	0	0	0	0	9.552490	0.949184	-2.159127	-0.213867	0.435059	0.203369	0.095525	0.009483	-0.021595	1.000000	0.000072	0.000042	-0.000111	-0.009250	0.237367	0.971376	0.924524	-0.368107	0.098755	0.381011	0.898974	-0.216047
56645	0	0	0	0	0	0	0	0	9.550830	0.951251	-2.123863	-0.203613	0.429932	0.200439	0.095508	0.009506	-0.021243	1.000000	0.000060	0.000053	-0.000085	-0.009434	0.237347	0.971379	0.924569	-0.367958	0.098887	0.380897	0.899040	-0.215972
