// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
31597	0	0	0	0	0	0	0	0	9.510269	-1.553190	-1.898306	-0.271973	0.053467	-0.413330	0.095102	-0.015534	-0.018983	1.000000	0.000074	-0.000016	-0.000042	-0.179347	0.175156	0.968068	0.111786	0.981278	-0.156836	-0.977414	0.080089	-0.195569
31598	0	0	0	0	0	0	0	0	9.493720	-1.548220	-1.944448	-0.268555	0.054199	-0.419189	0.094937	-0.015488	-0.019441	1.000000	0.000041	-0.000046	-0.000065	-0.179452	0.175036	0.968070	0.111683	0.981307	-0.156727	-0.977407	0.079993	-0.195646
31599	0	0	0	0	0	0	0	0	9.514448	-1.527568	-1.898628	-0.260254	0.054199	-0.406494	0.095145	-0.015278	-0.018984	1.000000	0.000062	-0.000034	-0.000037	-0.179510	0.174964	0.968072	0.111538	0.981331	-0.156678	-0.977413	0.079852	-0.195674
31600	0	0	0	0	0	0	0	0	9.502069	-1.548825	-1.922529	-0.264404	0.055908	-0.409424	0.095020	-0.015493	-0.019224	1.000000	0.000054	-0.000021	-0.000062	-0.179565	0.174846	0.968083	0.111410	0.981362	-0.156579	-0.977417	0.079738	-0.195698
31601	0	0	0	0	0	0	0	0	9.510482	-1.549933	-1.899898	-0.263672	0.059326	-0.410889	0.095104	-0.015504	-0.018998	1.000000	0.000054	-0.000021	-0.000062	-0.179620	0.174728	0.968095	0.111282	0.981392	-0.156481	-0.977422	0.079624	-0.195721
31602	0	0	0	0	0	0	0	0	9.529009	-1.576822	-1.909466	-0.271240	0.057373	-0.407959	0.095290	-0.015771	-0.019092	1.000000	0.000053	-0.000033	-0.000042	-0.179694	0.174650	0.968095	0.111163	0.981415	-0.156419	-0.977421	0.079509	-0.195769
31603	0	0	0	0	0	0	0	0	9.506397	-1.572710	-1.901470	-0.269531	0.058350	-0.406982	0.095064	-0.015729	-0.019012	1.000000	0.000035	-0.000037	-0.000026	-0.179771	0.174606	0.968088	0.111086	0.981430	-0.156384	-0.977416	0.079428	-0.195829
31604	0	0	0	0	0	0	0	0	9.502177	-1.546105	-1.924180	-0.274658	0.065430	-0.414063	0.095022	-0.015464	-0.019240	1.000000	0.000067	-0.000035	-0.000045	-0.179849	0.174523	0.968089	0.110938	0.981456	-0.156323	-0.977419	0.079283	-0.195875
31605	0	0	0	0	0	0	0	0	9.502189	-1.545334	-1.924742	-0.270264	0.058105	-0.416016	0.095022	-0.015458	-0.019244	1.000000	-0.000002	-0.000035	-0.000050	-0.179925	0.174436	0.968091	0.110923	0.981472	-0.156231	-0.977406	0.079273	-0.195940
31606	0	0	0	0	0	0	0	0	9.502280	-1.594799	-1.903803	-0.270264	0.058350	-0.417480	0.095023	-0.015950	-0.019036	1.000000	0.000047	-0.000032	-0.000034	-0.179996	0.174373	0.968089	0.110818	0.981492	-0.156183	-0.977405	0.079169	-0.195988
31607	0	0	0	0	0	0	0	0	9.502170	-1.544152	-1.925783	-0.277588	0.049805	-0.408936	0.095022	-0.015444	-0.019255	1.000000	0.000047	-0.000032	-0.000034	-0.180061	0.174321	0.968086	0.110712	0.981510	-0.156146	-0.977405	0.079063	-0.196031
31608	0	0	0	0	0	0	0	0	9.471332	-1.588153	-1.919181	-0.276123	0.055176	-0.409912	0.094714	-0.015884	-0.019188	1.000000	0.000048	-0.000046	-0.000037	-0.180159	0.174255	0.968080	0.110606	0.981530	-0.156093	-0.977399	0.078953	-0.196105
31609	0	0	0	0	0	0	0	0	9.467073	-1.561458	-1.942089	-0.265625	0.053955	-0.415283	0.094671	-0.015618	-0.019417	1.000000	0.000053	-0.000047	-0.000045	-0.180254	0.174189	0.968074	0.110484	0.981552	-0.156043	-0.977395	0.078829	-0.196174
31610	0	0	0	0	0	0	0	0	9.475363	-1.562788	-1.919953	-0.268799	0.057129	-0.415527	0.094754	-0.015632	-0.019196	1.000000	0.000044	-0.000046	-0.000051	-0.180356	0.174096	0.968071	0.110379	0.981577	-0.155961	-0.977389	0.078726	-0.196249
31611	0	0	0	0	0	0	0	0	9.487767	-1.540059	-1.897105	-0.286621	0.054443	-0.414551	0.094878	-0.015404	-0.018968	1.000000	0.000031	-0.000038	-0.000040	-0.180434	0.174046	0.968066	0.110303	0.981592	-0.155918	-0.977383	0.078647	-0.196310
31612	0	0	0	0	0	0	0	0	9.510342	-1.543038	-1.906204	-0.279297	0.055664	-0.418213	0.095103	-0.015433	-0.019060	1.000000	0.000038	-0.000032	-0.000040	-0.180505	0.173972	0.968066	0.110214	0.981612	-0.155856	-0.977380	0.078561	-0.196360
31613	0	0	0	0	0	0	0	0	9.547171	-1.547575	-1.946721	-0.271240	0.050781	-0.411377	0.095472	-0.015479	-0.019464	1.000000	0.000016	-0.000036	-0.000038	-0.180575	0.173927	0.968061	0.110166	0.981624	-0.155814	-0.977372	0.078512	-0.196417
31614	0	0	0	0	0	0	0	0	9.489521	-1.561920	-1.953815	-0.270752	0.049561	-0.413330	0.094896	-0.015620	-0.019535	1.000000	0.000051	-0.000045	-0.000023	-0.180668	0.173888	0.968050	0.110058	0.981640	-0.155789	-0.977367	0.078395	-0.196489
31615	0	0	0	0	0	0	0	0	9.479282	-1.536089	-1.922310	-0.273682	0.051025	-0.407715	0.094793	-0.015362	-0.019221	1.000000	0.000080	-0.000035	-0.000025	-0.180737	0.173873	0.968040	0.109891	0.981657	-0.155802	-0.977373	0.078220	-0.196529
31616	0	0	0	0	0	0	0	0	9.511982	-1.565019	-1.963356	-0.270020	0.054932	-0.415527	0.095120	-0.015652	-0.019631	1.000000	0.000062	-0.000034	-0.000037	-0.180811	0.173807	0.968039	0.109757	0.981679	-0.155755	-0.977374	0.078086	-0.196575
31617	0	0	0	0	0	0	0	0	9.501797	-1.538917	-1.931807	-0.277344	0.059814	-0.402100	0.095018	-0.015392	-0.019315	1.000000	0.000070	-0.000041	-0.000039	-0.180899	0.173770	0.968029	0.109606	0.981698	-0.155741	-0.977375	0.077928	-0.196634
31618	0	0	0	0	0	0	0	0	9.528572	-1.568041	-1.918852	-0.277588	0.055420	-0.413818	0.095286	-0.015684	-0.019184	1.000000	0.000061	-0.000054	-0.000048	-0.181015	0.173685	0.968022	0.109469	0.981724	-0.155673	-0.977369	0.077790	-0.196720
31619	0	0	0	0	0	0	0	0	9.532569	-1.543424	-1.919118	-0.276123	0.054199	-0.417480	0.095326	-0.015436	-0.019186	1.000000	0.000043	-0.000058	-0.000032	-0.181131	0.173671	0.968003	0.109373	0.981736	-0.155669	-0.977358	0.077677	-0.196818
