// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B457A5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
18279	0	0	0	0	0	0	0	0	9.647017	1.048786	2.241117	-0.279541	-0.113281	0.471191	0.096470	0.010485	0.022413	1.000000	0.000028	-0.000019	-0.000022	-0.196489	0.152063	0.968643	-0.229773	-0.967533	0.105279	0.953203	-0.201882	0.225049
18280	0	0	0	0	0	0	0	0	9.622904	1.076488	2.273434	-0.283447	-0.111328	0.471436	0.096229	0.010761	0.022736	1.000000	0.000030	-0.000016	-0.000033	-0.200242	0.154475	0.967492	-0.224381	-0.968477	0.108192	0.953707	-0.195422	0.228591
18281	0	0	0	0	0	0	0	0	9.659068	1.036657	2.224178	-0.280762	-0.113525	0.468750	0.096591	0.010363	0.022242	1.000000	0.000030	0.000004	-0.000029	-0.198382	0.153309	0.968060	-0.227034	-0.968016	0.106777	0.953468	-0.198600	0.226843
18282	0	0	0	0	0	0	0	0	9.663489	1.108215	2.241819	-0.281982	-0.111328	0.465820	0.096635	0.011080	0.022417	1.000000	0.000032	0.000013	-0.000018	-0.198398	0.153349	0.968051	-0.226979	-0.968023	0.106826	0.953477	-0.198533	0.226861
18283	0	0	0	0	0	0	0	0	9.663358	1.108769	2.242108	-0.283203	-0.105957	0.468262	0.096634	0.011085	0.022419	1.000000	0.000031	0.000024	-0.000025	-0.198438	0.153408	0.968033	-0.226932	-0.968027	0.106888	0.953480	-0.198467	0.226906
18284	0	0	0	0	0	0	0	0	9.642347	1.105316	2.230431	-0.280762	-0.113281	0.462158	0.096424	0.011050	0.022303	1.000000	0.000034	0.000016	-0.000028	-0.198456	0.153469	0.968020	-0.226878	-0.968032	0.106958	0.953489	-0.198396	0.226931
18285	0	0	0	0	0	0	0	0	9.646489	1.052774	2.241520	-0.277832	-0.106689	0.469727	0.096466	0.010523	0.022414	1.000000	0.000059	0.000022	-0.000033	-0.198481	0.153542	0.968003	-0.226779	-0.968045	0.107050	0.953508	-0.198275	0.226959
18286	0	0	0	0	0	0	0	0	9.659057	1.091319	2.256267	-0.282227	-0.108643	0.467041	0.096591	0.010908	0.022564	1.000000	0.000027	-0.000014	-0.000051	-0.198432	0.153636	0.967998	-0.226748	-0.968040	0.107161	0.953525	-0.198228	0.226927
18287	0	0	0	0	0	0	0	0	9.609082	1.117408	2.234878	-0.278076	-0.107422	0.465820	0.096091	0.011171	0.022349	1.000000	0.000030	0.000004	-0.000029	-0.198424	0.153695	0.967991	-0.226701	-0.968043	0.107233	0.953538	-0.198167	0.226926
18288	0	0	0	0	0	0	0	0	9.613331	1.064765	2.245612	-0.277344	-0.109131	0.468018	0.096133	0.010644	0.022457	1.000000	0.000027	-0.000008	-0.000029	-0.198395	0.153749	0.967988	-0.226661	-0.968045	0.107302	0.953553	-0.198117	0.226904
